market,selection,points,is_main,over,under,price,ts_utc,age_min,flag,over_id,under_id,price_id,player_id,team_id
point_spread,Los Angeles Rams,-29,False,,,1750,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-29,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-28.5,False,,,1750,2026-09-21T22:54:14+00:00,25.9,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-28_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-28,False,,,1750,2026-09-21T22:54:14+00:00,25.9,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-28,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-27.5,False,,,1400,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-27_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-27,False,,,1300,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-27,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-26.5,False,,,1200,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-26_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-26,False,,,1100,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-26,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-25.5,False,,,1100,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-25_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-25,False,,,1000,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-25,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-24.5,False,,,900,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-24_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-24,False,,,900,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-24,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-23.5,False,,,700,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-23_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-23,False,,,700,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-23,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-22.5,False,,,650,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-22_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-22,False,,,650,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-22,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-21.5,False,,,575,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-21_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-21,False,,,550,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-21,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-20.5,False,,,450,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-20_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-20,False,,,450,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-20,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-19.5,False,,,400,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-19_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-19,False,,,400,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-19,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-18.5,False,,,375,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-18_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-18,False,,,350,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-18,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-17.5,False,,,325,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-17_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-17,False,,,300,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-17,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-16.5,False,,,275,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-16_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-16,False,,,260,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-16,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-15.5,False,,,250,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-15_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-15,False,,,240,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-15,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-14.5,False,,,225,2026-09-21T22:54:14+00:00,25.9,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-14_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-14,False,,,220,2026-09-21T23:13:14+00:00,6.9,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-14,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-13.5,False,,,190,2026-09-21T22:48:59+00:00,31.1,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-13_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-13,False,,,190,2026-09-21T23:07:59+00:00,12.1,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-13,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-12.5,False,,,175,2026-09-21T22:54:14+00:00,25.9,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-12_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-12,False,,,175,2026-09-21T22:54:14+00:00,25.9,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-12,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-11.5,False,,,165,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-11_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-11,False,,,160,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-11,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-10.5,False,,,155,2026-09-21T22:58:44+00:00,21.4,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-10_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-10,False,,,145,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-10,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-9.5,False,,,135,2026-09-21T23:07:59+00:00,12.1,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-9_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-9,False,,,135,2026-09-21T23:07:59+00:00,12.1,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-9,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-8.5,False,,,130,2026-09-21T23:07:59+00:00,12.1,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-8_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-8,False,,,125,2026-09-21T23:17:00+00:00,3.1,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-8,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-7.5,False,,,110,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-7_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-7,False,,,-105,2026-09-21T23:07:59+00:00,12.1,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-7,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-6,False,,,-130,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-6,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-5.5,False,,,-140,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-5_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-5,False,,,-150,2026-09-21T22:48:29+00:00,31.6,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-4.5,False,,,-155,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-4_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-4,False,,,-165,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-4,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-3.5,False,,,-175,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-3_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-3,False,,,-225,2026-09-21T22:48:29+00:00,31.6,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-3,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-2.5,False,,,-260,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-2_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-2,False,,,-275,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-2,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-1.5,False,,,-300,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-1_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,-1,False,,,-325,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_-1,,13AD4FDBEBA8
point_spread,Los Angeles Rams,1,False,,,-350,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+1,,13AD4FDBEBA8
point_spread,Los Angeles Rams,1.5,False,,,-350,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+1_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,2,False,,,-400,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+2,,13AD4FDBEBA8
point_spread,Los Angeles Rams,2.5,False,,,-400,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+2_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,3,False,,,-575,2026-09-21T22:48:29+00:00,31.6,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+3,,13AD4FDBEBA8
point_spread,Los Angeles Rams,3.5,False,,,-600,2026-09-21T22:48:59+00:00,31.1,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+3_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,4,False,,,-700,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+4,,13AD4FDBEBA8
point_spread,Los Angeles Rams,4.5,False,,,-750,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+4_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,5,False,,,-800,2026-09-21T22:48:59+00:00,31.1,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,5.5,False,,,-800,2026-09-21T22:54:14+00:00,25.9,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+5_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,6,False,,,-950,2026-09-21T22:54:14+00:00,25.9,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+6,,13AD4FDBEBA8
point_spread,Los Angeles Rams,6.5,False,,,-950,2026-09-21T23:17:00+00:00,3.1,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+6_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,7,False,,,-1300,2026-09-21T22:54:14+00:00,25.9,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+7,,13AD4FDBEBA8
point_spread,Los Angeles Rams,7.5,False,,,-1400,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+7_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,8,False,,,-1600,2026-09-21T22:54:14+00:00,25.9,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+8,,13AD4FDBEBA8
point_spread,Los Angeles Rams,8.5,False,,,-1800,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+8_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,9,False,,,-1800,2026-09-21T22:58:44+00:00,21.4,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+9,,13AD4FDBEBA8
point_spread,Los Angeles Rams,9.5,False,,,-1800,2026-09-21T22:58:44+00:00,21.4,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+9_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,10,False,,,-2500,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+10,,13AD4FDBEBA8
point_spread,Los Angeles Rams,10.5,False,,,-2500,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+10_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,11,False,,,-3000,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+11,,13AD4FDBEBA8
point_spread,Los Angeles Rams,11.5,False,,,-3000,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+11_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,12,False,,,-3000,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+12,,13AD4FDBEBA8
point_spread,Los Angeles Rams,12.5,False,,,-3000,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+12_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,13,False,,,-5000,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+13,,13AD4FDBEBA8
point_spread,Los Angeles Rams,13.5,False,,,-5000,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+13_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,14,False,,,-7000,2026-09-21T22:48:29+00:00,31.6,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+14,,13AD4FDBEBA8
point_spread,Los Angeles Rams,14.5,False,,,-7000,2026-09-21T22:48:29+00:00,31.6,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+14_5,,13AD4FDBEBA8
point_spread,Los Angeles Rams,15,False,,,-9000,2026-09-21T22:48:29+00:00,31.6,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+15,,13AD4FDBEBA8
point_spread,Los Angeles Rams,15.5,False,,,-9000,2026-09-21T22:48:29+00:00,31.6,,,,78014-37430-26-38:hard_rock:point_spread:los_angeles_rams_+15_5,,13AD4FDBEBA8
point_spread,New York Giants,-15.5,False,,,2000,2026-09-21T22:48:29+00:00,31.6,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-15_5,,ACC49FC634EE
point_spread,New York Giants,-15,False,,,2000,2026-09-21T22:48:29+00:00,31.6,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-15,,ACC49FC634EE
point_spread,New York Giants,-14.5,False,,,1750,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-14_5,,ACC49FC634EE
point_spread,New York Giants,-14,False,,,1750,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-14,,ACC49FC634EE
point_spread,New York Giants,-13.5,False,,,1400,2026-09-21T22:54:14+00:00,25.9,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-13_5,,ACC49FC634EE
point_spread,New York Giants,-13,False,,,1400,2026-09-21T22:54:14+00:00,25.9,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-13,,ACC49FC634EE
point_spread,New York Giants,-12.5,False,,,1300,2026-09-21T22:54:14+00:00,25.9,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-12_5,,ACC49FC634EE
point_spread,New York Giants,-12,False,,,1300,2026-09-21T22:54:14+00:00,25.9,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-12,,ACC49FC634EE
point_spread,New York Giants,-11.5,False,,,1200,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-11_5,,ACC49FC634EE
point_spread,New York Giants,-11,False,,,1300,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-11,,ACC49FC634EE
point_spread,New York Giants,-10.5,False,,,1100,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-10_5,,ACC49FC634EE
point_spread,New York Giants,-10,False,,,1100,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-10,,ACC49FC634EE
point_spread,New York Giants,-9.5,False,,,900,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-9_5,,ACC49FC634EE
point_spread,New York Giants,-9,False,,,900,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-9,,ACC49FC634EE
point_spread,New York Giants,-8.5,False,,,850,2026-09-21T22:58:44+00:00,21.4,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-8_5,,ACC49FC634EE
point_spread,New York Giants,-8,False,,,850,2026-09-21T22:54:14+00:00,25.9,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-8,,ACC49FC634EE
point_spread,New York Giants,-7.5,False,,,750,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-7_5,,ACC49FC634EE
point_spread,New York Giants,-7,False,,,700,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-7,,ACC49FC634EE
point_spread,New York Giants,-6.5,False,,,575,2026-09-21T22:48:59+00:00,31.1,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-6_5,,ACC49FC634EE
point_spread,New York Giants,-6,False,,,550,2026-09-21T22:54:14+00:00,25.9,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-6,,ACC49FC634EE
point_spread,New York Giants,-5.5,False,,,475,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-5_5,,ACC49FC634EE
point_spread,New York Giants,-5,False,,,475,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-5,,ACC49FC634EE
point_spread,New York Giants,-4.5,False,,,450,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-4_5,,ACC49FC634EE
point_spread,New York Giants,-4,False,,,425,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-4,,ACC49FC634EE
point_spread,New York Giants,-3.5,False,,,400,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-3_5,,ACC49FC634EE
point_spread,New York Giants,-3,False,,,375,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-3,,ACC49FC634EE
point_spread,New York Giants,-2.5,False,,,275,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-2_5,,ACC49FC634EE
point_spread,New York Giants,-2,False,,,260,2026-09-21T23:17:00+00:00,3.1,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-2,,ACC49FC634EE
point_spread,New York Giants,-1.5,False,,,250,2026-09-21T22:54:14+00:00,25.9,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-1_5,,ACC49FC634EE
point_spread,New York Giants,-1,False,,,240,2026-09-21T22:54:14+00:00,25.9,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_-1,,ACC49FC634EE
point_spread,New York Giants,1,False,,,220,2026-09-21T23:17:00+00:00,3.1,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+1,,ACC49FC634EE
point_spread,New York Giants,1.5,False,,,210,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+1_5,,ACC49FC634EE
point_spread,New York Giants,2,False,,,200,2026-09-21T23:17:00+00:00,3.1,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+2,,ACC49FC634EE
point_spread,New York Giants,2.5,False,,,190,2026-09-21T22:48:59+00:00,31.1,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+2_5,,ACC49FC634EE
point_spread,New York Giants,3,False,,,175,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+3,,ACC49FC634EE
point_spread,New York Giants,3.5,False,,,140,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+3_5,,ACC49FC634EE
point_spread,New York Giants,4,False,,,135,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+4,,ACC49FC634EE
point_spread,New York Giants,4.5,False,,,125,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+4_5,,ACC49FC634EE
point_spread,New York Giants,5,False,,,120,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+5,,ACC49FC634EE
point_spread,New York Giants,5.5,False,,,115,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+5_5,,ACC49FC634EE
point_spread,New York Giants,6,False,,,105,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+6,,ACC49FC634EE
point_spread,New York Giants,7,False,,,-120,2026-09-21T23:07:59+00:00,12.1,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+7,,ACC49FC634EE
point_spread,New York Giants,7.5,False,,,-140,2026-09-21T23:13:14+00:00,6.9,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+7_5,,ACC49FC634EE
point_spread,New York Giants,8,False,,,-150,2026-09-21T23:07:59+00:00,12.1,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+8,,ACC49FC634EE
point_spread,New York Giants,8.5,False,,,-160,2026-09-21T23:04:14+00:00,15.9,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+8_5,,ACC49FC634EE
point_spread,New York Giants,9,False,,,-165,2026-09-21T22:54:14+00:00,25.9,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+9,,ACC49FC634EE
point_spread,New York Giants,9.5,False,,,-170,2026-09-21T22:54:14+00:00,25.9,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+9_5,,ACC49FC634EE
point_spread,New York Giants,10,False,,,-185,2026-09-21T22:54:14+00:00,25.9,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+10,,ACC49FC634EE
point_spread,New York Giants,10.5,False,,,-195,2026-09-21T22:48:29+00:00,31.6,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+10_5,,ACC49FC634EE
point_spread,New York Giants,11,False,,,-210,2026-09-21T22:48:59+00:00,31.1,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+11,,ACC49FC634EE
point_spread,New York Giants,11.5,False,,,-220,2026-09-21T22:54:14+00:00,25.9,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+11_5,,ACC49FC634EE
point_spread,New York Giants,12,False,,,-230,2026-09-21T22:58:44+00:00,21.4,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+12,,ACC49FC634EE
point_spread,New York Giants,12.5,False,,,-230,2026-09-21T22:48:29+00:00,31.6,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+12_5,,ACC49FC634EE
point_spread,New York Giants,13,False,,,-250,2026-09-21T22:58:44+00:00,21.4,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+13,,ACC49FC634EE
point_spread,New York Giants,13.5,False,,,-260,2026-09-21T23:07:59+00:00,12.1,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+13_5,,ACC49FC634EE
point_spread,New York Giants,14,False,,,-300,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+14,,ACC49FC634EE
point_spread,New York Giants,14.5,False,,,-300,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+14_5,,ACC49FC634EE
point_spread,New York Giants,15,False,,,-325,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+15,,ACC49FC634EE
point_spread,New York Giants,15.5,False,,,-350,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+15_5,,ACC49FC634EE
point_spread,New York Giants,16,False,,,-375,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+16,,ACC49FC634EE
point_spread,New York Giants,16.5,False,,,-375,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+16_5,,ACC49FC634EE
point_spread,New York Giants,17,False,,,-450,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+17,,ACC49FC634EE
point_spread,New York Giants,17.5,False,,,-475,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+17_5,,ACC49FC634EE
point_spread,New York Giants,18,False,,,-550,2026-09-21T22:24:49+00:00,55.3,,,,78014-37430-26-38:hard_rock:point_spread:new_york_giants_+18,,ACC49FC634EE
