season,week,team,arm,team_game,actual_team_targets,pred_team_targets,budget_error,budget_crps
2025,1,BAL,BASELINE,2025-1-BAL,19,25.5516,6.5516,3.86319
2025,1,BAL,Q8_BUDGET_SHRINK,2025-1-BAL,19,28.5977,9.5977,6.04218
2025,1,BUF,BASELINE,2025-1-BUF,45,29.9648,-15.0352,11.36073
2025,1,BUF,Q8_BUDGET_SHRINK,2025-1-BUF,45,31.0938,-13.9062,10.30422
2025,1,CAR,BASELINE,2025-1-CAR,34,29.4365,-4.5635,3.19218
2025,1,CAR,Q8_BUDGET_SHRINK,2025-1-CAR,34,30.795,-3.205,2.51269
2025,1,CHI,BASELINE,2025-1-CHI,34,29.6966,-4.3034,2.73084
2025,1,CHI,Q8_BUDGET_SHRINK,2025-1-CHI,34,30.942,-3.058,2.27207
2025,1,CIN,BASELINE,2025-1-CIN,23,40.4036,17.4036,13.10207
2025,1,CIN,Q8_BUDGET_SHRINK,2025-1-CIN,23,36.9979,13.9979,9.92419
2025,1,CLE,BASELINE,2025-1-CLE,42,37.1448,-4.8552,3.15933
2025,1,CLE,Q8_BUDGET_SHRINK,2025-1-CLE,42,35.1548,-6.8452,4.31071
2025,1,DAL,BASELINE,2025-1-DAL,33,33.4525,0.4525,1.84554
2025,1,DAL,Q8_BUDGET_SHRINK,2025-1-DAL,33,33.0664,0.0664,1.80599
2025,1,DEN,BASELINE,2025-1-DEN,37,32.2632,-4.7368,3.22657
2025,1,DEN,Q8_BUDGET_SHRINK,2025-1-DEN,37,32.3937,-4.6063,3.18154
2025,1,DET,BASELINE,2025-1-DET,38,33.9277,-4.0723,3.03529
2025,1,DET,Q8_BUDGET_SHRINK,2025-1-DET,38,33.3351,-4.6649,3.45027
2025,1,GB,BASELINE,2025-1-GB,22,26.3041,4.3041,2.69483
2025,1,GB,Q8_BUDGET_SHRINK,2025-1-GB,22,29.0232,7.0232,4.14141
2025,1,HOU,BASELINE,2025-1-HOU,27,30.9534,3.9534,2.32258
2025,1,HOU,Q8_BUDGET_SHRINK,2025-1-HOU,27,31.6529,4.6529,2.45925
2025,1,IND,BASELINE,2025-1-IND,29,30.3103,1.3103,1.99086
2025,1,IND,Q8_BUDGET_SHRINK,2025-1-IND,29,31.2891,2.2891,2.12204
2025,1,JAX,BASELINE,2025-1-JAX,29,31.1577,2.1577,1.88882
2025,1,JAX,Q8_BUDGET_SHRINK,2025-1-JAX,29,31.7684,2.7684,1.94884
2025,1,KC,BASELINE,2025-1-KC,38,33.4413,-4.5587,2.69203
2025,1,KC,Q8_BUDGET_SHRINK,2025-1-KC,38,33.0601,-4.9399,2.96442
2025,1,LA,BASELINE,2025-1-LA,28,30.4508,2.4508,2.09442
2025,1,LA,Q8_BUDGET_SHRINK,2025-1-LA,28,31.3686,3.3686,2.22912
2025,1,LAC,BASELINE,2025-1-LAC,34,32.4016,-1.5984,2.03159
2025,1,LAC,Q8_BUDGET_SHRINK,2025-1-LAC,34,32.472,-1.528,2.01586
2025,1,LV,BASELINE,2025-1-LV,33,35.196,2.196,1.921
2025,1,LV,Q8_BUDGET_SHRINK,2025-1-LV,33,34.0525,1.0525,1.77445
2025,1,MIA,BASELINE,2025-1-MIA,31,34.4315,3.4315,2.01524
2025,1,MIA,Q8_BUDGET_SHRINK,2025-1-MIA,31,33.6201,2.6201,1.68597
2025,1,MIN,BASELINE,2025-1-MIN,20,34.7874,14.7874,10.13143
2025,1,MIN,Q8_BUDGET_SHRINK,2025-1-MIN,20,33.8214,13.8214,9.39514
2025,1,NE,BASELINE,2025-1-NE,44,28.6625,-15.3375,11.07009
2025,1,NE,Q8_BUDGET_SHRINK,2025-1-NE,44,30.3572,-13.6428,9.75659
2025,1,NO,BASELINE,2025-1-NO,41,32.4071,-8.5929,5.42221
2025,1,NO,Q8_BUDGET_SHRINK,2025-1-NO,41,32.4751,-8.5249,5.40453
2025,1,NYG,BASELINE,2025-1-NYG,32,31.3466,-0.6534,1.97981
2025,1,NYG,Q8_BUDGET_SHRINK,2025-1-NYG,32,31.8753,-0.1247,1.89244
2025,1,NYJ,BASELINE,2025-1-NYJ,21,34.5438,13.5438,8.88266
2025,1,NYJ,Q8_BUDGET_SHRINK,2025-1-NYJ,21,33.6836,12.6836,8.20862
2025,1,PHI,BASELINE,2025-1-PHI,20,26.2104,6.2104,3.18495
2025,1,PHI,Q8_BUDGET_SHRINK,2025-1-PHI,20,28.9703,8.9703,4.78099
2025,1,PIT,BASELINE,2025-1-PIT,29,28.2715,-0.7285,1.77337
2025,1,PIT,Q8_BUDGET_SHRINK,2025-1-PIT,29,30.136,1.136,1.64727
2025,1,SEA,BASELINE,2025-1-SEA,22,30.2998,8.2998,4.60546
2025,1,SEA,Q8_BUDGET_SHRINK,2025-1-SEA,22,31.2832,9.2832,5.29999
2025,1,SF,BASELINE,2025-1-SF,34,32.9755,-1.0245,1.71761
2025,1,SF,Q8_BUDGET_SHRINK,2025-1-SF,34,32.7966,-1.2034,1.67961
2025,1,TB,BASELINE,2025-1-TB,30,32.7956,2.7956,2.11886
2025,1,TB,Q8_BUDGET_SHRINK,2025-1-TB,30,32.6948,2.6948,2.02897
2025,1,TEN,BASELINE,2025-1-TEN,25,30.3161,5.3161,2.79718
2025,1,TEN,Q8_BUDGET_SHRINK,2025-1-TEN,25,31.2924,6.2924,3.39633
2025,1,WAS,BASELINE,2025-1-WAS,29,31.7499,2.7499,2.00298
2025,1,WAS,Q8_BUDGET_SHRINK,2025-1-WAS,29,32.1034,3.1034,1.99806
2025,2,ARI,BASELINE,2025-2-ARI,25,32.8836,7.8836,5.00253
2025,2,ARI,Q8_BUDGET_SHRINK,2025-2-ARI,25,32.7446,7.7446,4.9537
2025,2,ATL,BASELINE,2025-2-ATL,21,33.8815,12.8815,8.35368
2025,2,ATL,Q8_BUDGET_SHRINK,2025-2-ATL,21,33.309,12.309,7.8949
2025,2,BAL,BASELINE,2025-2-BAL,28,24.2,-3.8,2.39101
2025,2,BAL,Q8_BUDGET_SHRINK,2025-2-BAL,28,27.8332,-0.1668,1.75454
2025,2,BUF,BASELINE,2025-2-BUF,25,33.0666,8.0666,4.63394
2025,2,BUF,Q8_BUDGET_SHRINK,2025-2-BUF,25,32.8481,7.8481,4.34103
2025,2,CAR,BASELINE,2025-2-CAR,53,30.378,-22.622,18.13747
2025,2,CAR,Q8_BUDGET_SHRINK,2025-2-CAR,53,31.3274,-21.6726,17.37831
2025,2,CHI,BASELINE,2025-2-CHI,33,30.5844,-2.4156,2.26377
2025,2,CHI,Q8_BUDGET_SHRINK,2025-2-CHI,33,31.4442,-1.5558,2.08081
2025,2,CIN,BASELINE,2025-2-CIN,43,36.8133,-6.1867,3.80981
2025,2,CIN,Q8_BUDGET_SHRINK,2025-2-CIN,43,34.9672,-8.0328,5.00859
2025,2,CLE,BASELINE,2025-2-CLE,41,38.1465,-2.8535,2.20664
2025,2,CLE,Q8_BUDGET_SHRINK,2025-2-CLE,41,35.7213,-5.2787,3.10551
2025,2,DAL,BASELINE,2025-2-DAL,52,33.3592,-18.6408,13.52172
2025,2,DAL,Q8_BUDGET_SHRINK,2025-2-DAL,52,33.0136,-18.9864,13.87251
2025,2,DEN,BASELINE,2025-2-DEN,30,33.2404,3.2404,2.48331
2025,2,DEN,Q8_BUDGET_SHRINK,2025-2-DEN,30,32.9464,2.9464,2.27496
2025,2,DET,BASELINE,2025-2-DET,28,34.7678,6.7678,3.29871
2025,2,DET,Q8_BUDGET_SHRINK,2025-2-DET,28,33.8103,5.8103,2.77084
2025,2,GB,BASELINE,2025-2-GB,27,25.4161,-1.5839,2.14802
2025,2,GB,Q8_BUDGET_SHRINK,2025-2-GB,27,28.521,1.521,1.71923
2025,2,HOU,BASELINE,2025-2-HOU,23,30.1378,7.1378,4.07828
2025,2,HOU,Q8_BUDGET_SHRINK,2025-2-HOU,23,31.1916,8.1916,4.87704
2025,2,IND,BASELINE,2025-2-IND,33,30.04,-2.96,2.33559
2025,2,IND,Q8_BUDGET_SHRINK,2025-2-IND,33,31.1363,-1.8637,1.98958
2025,2,JAX,BASELINE,2025-2-JAX,41,30.7126,-10.2874,6.45368
2025,2,JAX,Q8_BUDGET_SHRINK,2025-2-JAX,41,31.5167,-9.4833,5.98916
2025,2,KC,BASELINE,2025-2-KC,29,34.3818,5.3818,2.93711
2025,2,KC,Q8_BUDGET_SHRINK,2025-2-KC,29,33.592,4.592,2.40318
2025,2,LA,BASELINE,2025-2-LA,32,29.9452,-2.0548,1.96162
2025,2,LA,Q8_BUDGET_SHRINK,2025-2-LA,32,31.0826,-0.9174,1.72123
2025,2,LAC,BASELINE,2025-2-LAC,27,32.7313,5.7313,3.58494
2025,2,LAC,Q8_BUDGET_SHRINK,2025-2-LAC,27,32.6585,5.6585,3.42138
2025,2,LV,BASELINE,2025-2-LV,43,34.743,-8.257,4.84679
2025,2,LV,Q8_BUDGET_SHRINK,2025-2-LV,43,33.7963,-9.2037,5.6067
2025,2,MIA,BASELINE,2025-2-MIA,32,33.7236,1.7236,1.84398
2025,2,MIA,Q8_BUDGET_SHRINK,2025-2-MIA,32,33.2197,1.2197,1.77151
2025,2,MIN,BASELINE,2025-2-MIN,21,31.7367,10.7367,7.04606
2025,2,MIN,Q8_BUDGET_SHRINK,2025-2-MIN,21,32.0959,11.0959,7.4337
2025,2,NE,BASELINE,2025-2-NE,23,32.0329,9.0329,5.44989
2025,2,NE,Q8_BUDGET_SHRINK,2025-2-NE,23,32.2635,9.2635,5.59649
2025,2,NO,BASELINE,2025-2-NO,34,34.1798,0.1798,1.7619
2025,2,NO,Q8_BUDGET_SHRINK,2025-2-NO,34,33.4778,-0.5222,1.80772
2025,2,NYG,BASELINE,2025-2-NYG,40,31.4814,-8.5186,5.76544
2025,2,NYG,Q8_BUDGET_SHRINK,2025-2-NYG,40,31.9515,-8.0485,5.4997
2025,2,NYJ,BASELINE,2025-2-NYJ,21,31.7497,10.7497,6.72473
2025,2,NYJ,Q8_BUDGET_SHRINK,2025-2-NYJ,21,32.1033,11.1033,7.05459
2025,2,PHI,BASELINE,2025-2-PHI,21,24.9292,3.9292,2.42546
2025,2,PHI,Q8_BUDGET_SHRINK,2025-2-PHI,21,28.2456,7.2456,4.08969
2025,2,PIT,BASELINE,2025-2-PIT,31,28.4218,-2.5782,2.13311
2025,2,PIT,Q8_BUDGET_SHRINK,2025-2-PIT,31,30.221,-0.779,1.82549
2025,2,SEA,BASELINE,2025-2-SEA,30,28.5875,-1.4125,2.03236
2025,2,SEA,Q8_BUDGET_SHRINK,2025-2-SEA,30,30.3148,0.3148,1.73531
2025,2,SF,BASELINE,2025-2-SF,38,33.1869,-4.8131,3.33627
2025,2,SF,Q8_BUDGET_SHRINK,2025-2-SF,38,32.9162,-5.0838,3.51951
2025,2,TB,BASELINE,2025-2-TB,36,32.2189,-3.7811,2.37603
2025,2,TB,Q8_BUDGET_SHRINK,2025-2-TB,36,32.3686,-3.6314,2.43225
2025,2,TEN,BASELINE,2025-2-TEN,31,29.2194,-1.7806,1.92134
2025,2,TEN,Q8_BUDGET_SHRINK,2025-2-TEN,31,30.6721,-0.3279,1.68674
2025,2,WAS,BASELINE,2025-2-WAS,40,31.1826,-8.8174,5.43407
2025,2,WAS,Q8_BUDGET_SHRINK,2025-2-WAS,40,31.7825,-8.2175,5.05841
2025,3,ARI,BASELINE,2025-3-ARI,34,31.2572,-2.7428,2.38206
2025,3,ARI,Q8_BUDGET_SHRINK,2025-3-ARI,34,31.8247,-2.1753,2.21084
2025,3,ATL,BASELINE,2025-3-ATL,41,31.224,-9.776,6.18991
2025,3,ATL,Q8_BUDGET_SHRINK,2025-3-ATL,41,31.806,-9.194,5.68726
2025,3,BAL,BASELINE,2025-3-BAL,28,24.984,-3.016,2.08817
2025,3,BAL,Q8_BUDGET_SHRINK,2025-3-BAL,28,28.2766,0.2766,1.76875
2025,3,BUF,BASELINE,2025-3-BUF,27,31.4024,4.4024,2.55778
2025,3,BUF,Q8_BUDGET_SHRINK,2025-3-BUF,27,31.9069,4.9069,2.81531
2025,3,CAR,BASELINE,2025-3-CAR,24,35.0449,11.0449,7.07657
2025,3,CAR,Q8_BUDGET_SHRINK,2025-3-CAR,24,33.967,9.967,6.00831
2025,3,CHI,BASELINE,2025-3-CHI,28,31.0827,3.0827,2.2041
2025,3,CHI,Q8_BUDGET_SHRINK,2025-3-CHI,28,31.726,3.726,2.33462
2025,3,CIN,BASELINE,2025-3-CIN,26,38.0896,12.0896,8.10611
2025,3,CIN,Q8_BUDGET_SHRINK,2025-3-CIN,26,35.6891,9.6891,6.01843
2025,3,CLE,BASELINE,2025-3-CLE,32,38.7351,6.7351,4.13549
2025,3,CLE,Q8_BUDGET_SHRINK,2025-3-CLE,32,36.0542,4.0542,2.50834
2025,3,DAL,BASELINE,2025-3-DAL,44,37.2048,-6.7952,4.47061
2025,3,DAL,Q8_BUDGET_SHRINK,2025-3-DAL,44,35.1887,-8.8113,6.02158
2025,3,DEN,BASELINE,2025-3-DEN,23,32.5719,9.5719,5.98585
2025,3,DEN,Q8_BUDGET_SHRINK,2025-3-DEN,23,32.5683,9.5683,5.98223
2025,3,DET,BASELINE,2025-3-DET,26,33.3716,7.3716,4.54529
2025,3,DET,Q8_BUDGET_SHRINK,2025-3-DET,26,33.0206,7.0206,4.19375
2025,3,GB,BASELINE,2025-3-GB,25,25.7429,0.7429,1.70212
2025,3,GB,Q8_BUDGET_SHRINK,2025-3-GB,25,28.7058,3.7058,2.27179
2025,3,HOU,BASELINE,2025-3-HOU,36,28.6653,-7.3347,4.62602
2025,3,HOU,Q8_BUDGET_SHRINK,2025-3-HOU,36,30.3587,-5.6413,3.62075
2025,3,IND,BASELINE,2025-3-IND,25,30.6506,5.6506,3.64865
2025,3,IND,Q8_BUDGET_SHRINK,2025-3-IND,25,31.4816,6.4816,3.98636
2025,3,JAX,BASELINE,2025-3-JAX,38,32.8349,-5.1651,3.57034
2025,3,JAX,Q8_BUDGET_SHRINK,2025-3-JAX,38,32.717,-5.283,3.63921
2025,3,KC,BASELINE,2025-3-KC,35,33.2715,-1.7285,2.13044
2025,3,KC,Q8_BUDGET_SHRINK,2025-3-KC,35,32.964,-2.036,2.24306
2025,3,LA,BASELINE,2025-3-LA,33,30.3691,-2.6309,2.16009
2025,3,LA,Q8_BUDGET_SHRINK,2025-3-LA,33,31.3224,-1.6776,1.92572
2025,3,LAC,BASELINE,2025-3-LAC,45,31.5489,-13.4511,10.12145
2025,3,LAC,Q8_BUDGET_SHRINK,2025-3-LAC,45,31.9897,-13.0103,9.73472
2025,3,LV,BASELINE,2025-3-LV,27,36.4464,9.4464,5.57014
2025,3,LV,Q8_BUDGET_SHRINK,2025-3-LV,27,34.7597,7.7597,4.16695
2025,3,MIA,BASELINE,2025-3-MIA,33,33.368,0.368,1.69286
2025,3,MIA,Q8_BUDGET_SHRINK,2025-3-MIA,33,33.0186,0.0186,1.62751
2025,3,MIN,BASELINE,2025-3-MIN,24,29.5217,5.5217,3.39746
2025,3,MIN,Q8_BUDGET_SHRINK,2025-3-MIN,24,30.8432,6.8432,4.09086
2025,3,NE,BASELINE,2025-3-NE,36,30.1694,-5.8306,3.90567
2025,3,NE,Q8_BUDGET_SHRINK,2025-3-NE,36,31.2095,-4.7905,3.44966
2025,3,NO,BASELINE,2025-3-NO,41,34.1427,-6.8573,4.26065
2025,3,NO,Q8_BUDGET_SHRINK,2025-3-NO,41,33.4568,-7.5432,4.82921
2025,3,NYG,BASELINE,2025-3-NYG,30,33.2388,3.2388,2.39634
2025,3,NYG,Q8_BUDGET_SHRINK,2025-3-NYG,30,32.9455,2.9455,2.22247
2025,3,NYJ,BASELINE,2025-3-NYJ,35,29.5321,-5.4679,3.49299
2025,3,NYJ,Q8_BUDGET_SHRINK,2025-3-NYJ,35,30.849,-4.151,2.81193
2025,3,PHI,BASELINE,2025-3-PHI,30,24.1186,-5.8814,3.53767
2025,3,PHI,Q8_BUDGET_SHRINK,2025-3-PHI,30,27.7872,-2.2128,2.06481
2025,3,PIT,BASELINE,2025-3-PIT,22,28.9537,6.9537,3.90423
2025,3,PIT,Q8_BUDGET_SHRINK,2025-3-PIT,22,30.5218,8.5218,4.92348
2025,3,SEA,BASELINE,2025-3-SEA,20,28.8789,8.8789,5.09149
2025,3,SEA,Q8_BUDGET_SHRINK,2025-3-SEA,20,30.4796,10.4796,6.34412
2025,3,SF,BASELINE,2025-3-SF,38,34.1798,-3.8202,2.4814
2025,3,SF,Q8_BUDGET_SHRINK,2025-3-SF,38,33.4778,-4.5222,2.74943
2025,3,TB,BASELINE,2025-3-TB,29,32.9989,3.9989,2.47505
2025,3,TB,Q8_BUDGET_SHRINK,2025-3-TB,29,32.8098,3.8098,2.36805
2025,3,TEN,BASELINE,2025-3-TEN,34,29.5867,-4.4133,2.86043
2025,3,TEN,Q8_BUDGET_SHRINK,2025-3-TEN,34,30.8799,-3.1201,2.39622
2025,3,WAS,BASELINE,2025-3-WAS,18,33.0016,15.0016,10.43168
2025,3,WAS,Q8_BUDGET_SHRINK,2025-3-WAS,18,32.8114,14.8114,10.38959
2025,4,ARI,BASELINE,2025-4-ARI,40,31.823,-8.177,5.67735
2025,4,ARI,Q8_BUDGET_SHRINK,2025-4-ARI,40,32.1448,-7.8552,5.37511
2025,4,ATL,BASELINE,2025-4-ATL,26,33.2408,7.2408,4.29685
2025,4,ATL,Q8_BUDGET_SHRINK,2025-4-ATL,26,32.9466,6.9466,3.99689
2025,4,BAL,BASELINE,2025-4-BAL,30,25.6062,-4.3938,2.89629
2025,4,BAL,Q8_BUDGET_SHRINK,2025-4-BAL,30,28.6285,-1.3715,1.85753
2025,4,BUF,BASELINE,2025-4-BUF,22,30.4942,8.4942,4.69863
2025,4,BUF,Q8_BUDGET_SHRINK,2025-4-BUF,22,31.3932,9.3932,5.44383
2025,4,CAR,BASELINE,2025-4-CAR,32,32.7663,0.7663,1.80041
2025,4,CAR,Q8_BUDGET_SHRINK,2025-4-CAR,32,32.6783,0.6783,1.75851
2025,4,CHI,BASELINE,2025-4-CHI,36,30.4468,-5.5532,3.36081
2025,4,CHI,Q8_BUDGET_SHRINK,2025-4-CHI,36,31.3663,-4.6337,2.92416
2025,4,CIN,BASELINE,2025-4-CIN,22,35.5955,13.5955,8.70027
2025,4,CIN,Q8_BUDGET_SHRINK,2025-4-CIN,22,34.2785,12.2785,7.67607
2025,4,CLE,BASELINE,2025-4-CLE,34,37.552,3.552,2.31707
2025,4,CLE,Q8_BUDGET_SHRINK,2025-4-CLE,34,35.385,1.385,1.74511
2025,4,DAL,BASELINE,2025-4-DAL,38,38.6066,0.6066,1.82045
2025,4,DAL,Q8_BUDGET_SHRINK,2025-4-DAL,38,35.9815,-2.0185,1.81091
2025,4,DEN,BASELINE,2025-4-DEN,42,30.5972,-11.4028,7.38459
2025,4,DEN,Q8_BUDGET_SHRINK,2025-4-DEN,42,31.4514,-10.5486,6.72501
2025,4,DET,BASELINE,2025-4-DET,25,31.8508,6.8508,4.40514
2025,4,DET,Q8_BUDGET_SHRINK,2025-4-DET,25,32.1605,7.1605,4.66732
2025,4,GB,BASELINE,2025-4-GB,36,25.5896,-10.4104,6.95858
2025,4,GB,Q8_BUDGET_SHRINK,2025-4-GB,36,28.6192,-7.3808,4.60344
2025,4,HOU,BASELINE,2025-4-HOU,28,30.1784,2.1784,1.7511
2025,4,HOU,Q8_BUDGET_SHRINK,2025-4-HOU,28,31.2146,3.2146,1.86214
2025,4,IND,BASELINE,2025-4-IND,32,29.4849,-2.5151,2.08373
2025,4,IND,Q8_BUDGET_SHRINK,2025-4-IND,32,30.8223,-1.1777,1.71308
2025,4,JAX,BASELINE,2025-4-JAX,30,33.9004,3.9004,2.46736
2025,4,JAX,Q8_BUDGET_SHRINK,2025-4-JAX,30,33.3197,3.3197,2.18363
2025,4,KC,BASELINE,2025-4-KC,35,33.6281,-1.3719,1.93657
2025,4,KC,Q8_BUDGET_SHRINK,2025-4-KC,35,33.1657,-1.8343,2.03884
2025,4,LA,BASELINE,2025-4-LA,40,30.9118,-9.0882,6.64149
2025,4,LA,Q8_BUDGET_SHRINK,2025-4-LA,40,31.6294,-8.3706,6.03694
2025,4,LAC,BASELINE,2025-4-LAC,38,34.3239,-3.6761,2.87483
2025,4,LAC,Q8_BUDGET_SHRINK,2025-4-LAC,38,33.5592,-4.4408,3.26774
2025,4,LV,BASELINE,2025-4-LV,20,34.4976,14.4976,10.28717
2025,4,LV,Q8_BUDGET_SHRINK,2025-4-LV,20,33.6575,13.6575,9.48046
2025,4,MIA,BASELINE,2025-4-MIA,25,33.2921,8.2921,5.18931
2025,4,MIA,Q8_BUDGET_SHRINK,2025-4-MIA,25,32.9756,7.9756,4.97939
2025,4,MIN,BASELINE,2025-4-MIN,42,28.3826,-13.6174,9.6302
2025,4,MIN,Q8_BUDGET_SHRINK,2025-4-MIN,42,30.1989,-11.8011,8.07804
2025,4,NE,BASELINE,2025-4-NE,17,31.3723,14.3723,9.97472
2025,4,NE,Q8_BUDGET_SHRINK,2025-4-NE,17,31.8898,14.8898,10.72188
2025,4,NO,BASELINE,2025-4-NO,24,35.5574,11.5574,7.42179
2025,4,NO,Q8_BUDGET_SHRINK,2025-4-NO,24,34.2569,10.2569,6.42484
2025,4,NYG,BASELINE,2025-4-NYG,20,32.5706,12.5706,8.1453
2025,4,NYG,Q8_BUDGET_SHRINK,2025-4-NYG,20,32.5676,12.5676,8.09619
2025,4,NYJ,BASELINE,2025-4-NYJ,27,30.6601,3.6601,2.45108
2025,4,NYJ,Q8_BUDGET_SHRINK,2025-4-NYJ,27,31.487,4.487,2.67532
2025,4,PHI,BASELINE,2025-4-PHI,24,25.332,1.332,1.89782
2025,4,PHI,Q8_BUDGET_SHRINK,2025-4-PHI,24,28.4734,4.4734,2.93235
2025,4,PIT,BASELINE,2025-4-PIT,22,27.5191,5.5191,3.09244
2025,4,PIT,Q8_BUDGET_SHRINK,2025-4-PIT,22,29.7105,7.7105,4.28534
2025,4,SEA,BASELINE,2025-4-SEA,24,27.0472,3.0472,2.50466
2025,4,SEA,Q8_BUDGET_SHRINK,2025-4-SEA,24,29.4436,5.4436,3.35136
2025,4,SF,BASELINE,2025-4-SF,37,34.9679,-2.0321,2.30126
2025,4,SF,Q8_BUDGET_SHRINK,2025-4-SF,37,33.9235,-3.0765,2.57396
2025,4,TB,BASELINE,2025-4-TB,39,32.1739,-6.8261,3.96768
2025,4,TB,Q8_BUDGET_SHRINK,2025-4-TB,39,32.3432,-6.6568,4.00442
2025,4,TEN,BASELINE,2025-4-TEN,23,30.4972,7.4972,4.59876
2025,4,TEN,Q8_BUDGET_SHRINK,2025-4-TEN,23,31.3949,8.3949,5.10956
2025,4,WAS,BASELINE,2025-4-WAS,24,29.9068,5.9068,3.15895
2025,4,WAS,Q8_BUDGET_SHRINK,2025-4-WAS,24,31.0609,7.0609,3.79558
2025,5,ARI,BASELINE,2025-5-ARI,30,33.5099,3.5099,2.10026
2025,5,ARI,Q8_BUDGET_SHRINK,2025-5-ARI,30,33.0989,3.0989,1.94949
2025,5,BAL,BASELINE,2025-5-BAL,20,26.5126,6.5126,3.65487
2025,5,BAL,Q8_BUDGET_SHRINK,2025-5-BAL,20,29.1412,9.1412,5.35606
2025,5,BUF,BASELINE,2025-5-BUF,30,28.7419,-1.2581,1.80493
2025,5,BUF,Q8_BUDGET_SHRINK,2025-5-BUF,30,30.4021,0.4021,1.68807
2025,5,CAR,BASELINE,2025-5-CAR,27,32.6082,5.6082,3.55632
2025,5,CAR,Q8_BUDGET_SHRINK,2025-5-CAR,27,32.5889,5.5889,3.40348
2025,5,CIN,BASELINE,2025-5-CIN,40,32.7908,-7.2092,4.15591
2025,5,CIN,Q8_BUDGET_SHRINK,2025-5-CIN,40,32.6921,-7.3079,4.26976
2025,5,CLE,BASELINE,2025-5-CLE,32,36.8192,4.8192,2.46914
2025,5,CLE,Q8_BUDGET_SHRINK,2025-5-CLE,32,34.9706,2.9706,1.89534
2025,5,DAL,BASELINE,2025-5-DAL,28,38.4815,10.4815,6.80071
2025,5,DAL,Q8_BUDGET_SHRINK,2025-5-DAL,28,35.9108,7.9108,4.91721
2025,5,DEN,BASELINE,2025-5-DEN,36,32.9496,-3.0504,2.35841
2025,5,DEN,Q8_BUDGET_SHRINK,2025-5-DEN,36,32.782,-3.218,2.37439
2025,5,DET,BASELINE,2025-5-DET,23,30.4375,7.4375,4.42749
2025,5,DET,Q8_BUDGET_SHRINK,2025-5-DET,23,31.3611,8.3611,5.10932
2025,5,HOU,BASELINE,2025-5-HOU,31,29.729,-1.271,2.05727
2025,5,HOU,Q8_BUDGET_SHRINK,2025-5-HOU,31,30.9604,-0.0396,1.83032
2025,5,IND,BASELINE,2025-5-IND,29,30.0038,1.0038,1.85654
2025,5,IND,Q8_BUDGET_SHRINK,2025-5-IND,29,31.1158,2.1158,2.00539
2025,5,JAX,BASELINE,2025-5-JAX,25,33.0958,8.0958,4.39466
2025,5,JAX,Q8_BUDGET_SHRINK,2025-5-JAX,25,32.8646,7.8646,4.12017
2025,5,KC,BASELINE,2025-5-KC,40,33.9111,-6.0889,3.85486
2025,5,KC,Q8_BUDGET_SHRINK,2025-5-KC,40,33.3258,-6.6742,4.30824
2025,5,LA,BASELINE,2025-5-LA,46,32.7867,-13.2133,10.13846
2025,5,LA,Q8_BUDGET_SHRINK,2025-5-LA,46,32.6898,-13.3102,10.24453
2025,5,LAC,BASELINE,2025-5-LAC,32,35.0823,3.0823,2.12118
2025,5,LAC,Q8_BUDGET_SHRINK,2025-5-LAC,32,33.9882,1.9882,1.90201
2025,5,LV,BASELINE,2025-5-LV,36,31.5068,-4.4932,3.23916
2025,5,LV,Q8_BUDGET_SHRINK,2025-5-LV,36,31.9659,-4.0341,3.0314
2025,5,MIA,BASELINE,2025-5-MIA,34,31.5814,-2.4186,2.31364
2025,5,MIA,Q8_BUDGET_SHRINK,2025-5-MIA,34,32.0081,-1.9919,2.07828
2025,5,MIN,BASELINE,2025-5-MIN,34,31.1919,-2.8081,2.27966
2025,5,MIN,Q8_BUDGET_SHRINK,2025-5-MIN,34,31.7878,-2.2122,2.08929
2025,5,NE,BASELINE,2025-5-NE,28,28.4073,0.4073,1.80733
2025,5,NE,Q8_BUDGET_SHRINK,2025-5-NE,28,30.2128,2.2128,2.08124
2025,5,NO,BASELINE,2025-5-NO,30,33.3794,3.3794,2.41714
2025,5,NO,Q8_BUDGET_SHRINK,2025-5-NO,30,33.025,3.025,2.24711
2025,5,NYG,BASELINE,2025-5-NYG,39,29.9773,-9.0227,5.57239
2025,5,NYG,Q8_BUDGET_SHRINK,2025-5-NYG,39,31.1008,-7.8992,4.62436
2025,5,NYJ,BASELINE,2025-5-NYJ,44,29.905,-14.095,10.18032
2025,5,NYJ,Q8_BUDGET_SHRINK,2025-5-NYJ,44,31.0599,-12.9401,9.26386
2025,5,PHI,BASELINE,2025-5-PHI,37,25.0572,-11.9428,8.26769
2025,5,PHI,Q8_BUDGET_SHRINK,2025-5-PHI,37,28.318,-8.682,5.66994
2025,5,SEA,BASELINE,2025-5-SEA,34,26.4186,-7.5814,4.82967
2025,5,SEA,Q8_BUDGET_SHRINK,2025-5-SEA,34,29.088,-4.912,3.24297
2025,5,SF,BASELINE,2025-5-SF,48,35.3871,-12.6129,8.39873
2025,5,SF,Q8_BUDGET_SHRINK,2025-5-SF,48,34.1606,-13.8394,9.71989
2025,5,TB,BASELINE,2025-5-TB,32,33.5822,1.5822,1.83629
2025,5,TB,Q8_BUDGET_SHRINK,2025-5-TB,32,33.1397,1.1397,1.75299
2025,5,TEN,BASELINE,2025-5-TEN,37,28.9505,-8.0495,5.45818
