game,market,player,displayed_selection,team,position,line_0452Z,over_0452Z,under_0452Z,line_1635Z,over_1635Z,under_1635Z,selection_price_0452Z,selection_price_1635Z,market_status_1635Z,book_line_timestamp_1635Z,retrieved_0452Z,retrieved_1635Z,delta_status
GB@NYJ,Player Receptions,Garrett Wilson,Garrett Wilson,NYJ,WR,5.5,-130,100,5.5,-130,100,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,UNCHANGED
GB@NYJ,Player Receptions,Isaiah Williams,Isaiah Williams,NYJ,WR,1.5,-105,-125,1.5,-105,-125,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,UNCHANGED
GB@NYJ,Player Receptions,Jayden Reed,Jayden Reed,GB,WR,,,,3.5,-105,-125,,,open_two_sided,2026-09-20T16:35:33.716955Z,,2026-09-20T16:35:35Z,NEW_SINCE_0452Z
GB@NYJ,Player Receptions,Jonnu Smith,Jonnu Smith,GB,TE,1.5,110,-140,,,,,,NOT_RETURNED,,2026-09-20T04:52:08Z,,REMOVED_SINCE_0452Z
GB@NYJ,Player Receptions,Kenyon Sadiq,Kenyon Sadiq,NYJ,TE,2.5,-105,-125,2.5,-105,-125,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,UNCHANGED
GB@NYJ,Player Receptions,Mason Taylor,Mason Taylor,NYJ,TE,2.5,-115,-115,2.5,-115,-115,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,UNCHANGED
GB@NYJ,Player Receptions,Matthew Golden,Matthew Golden,GB,WR,,,,4.5,125,-170,,,open_two_sided,2026-09-20T16:35:33.716955Z,,2026-09-20T16:35:35Z,NEW_SINCE_0452Z
GB@NYJ,Player Receptions,Tucker Kraft,Tucker Kraft,GB,TE,,,,3.5,-135,105,,,open_two_sided,2026-09-20T16:35:33.716955Z,,2026-09-20T16:35:35Z,NEW_SINCE_0452Z
GB@NYJ,Player Rushing + Receiving Yards,Breece Hall,Breece Hall,NYJ,RB,88.5,-115,-115,86.5,-115,-115,,,open_two_sided,2026-09-20T16:31:57.708531Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,CHANGED(line)
GB@NYJ,Player Rushing + Receiving Yards,MarShawn Lloyd,MarShawn Lloyd,GB,RB,60.5,-115,-115,60.5,-115,-115,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,UNCHANGED
GB@NYJ,Player Rushing Attempts,Breece Hall,Breece Hall,NYJ,RB,15.5,-130,100,15.5,-130,100,,,open_two_sided,2026-09-20T16:26:27.833837Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,UNCHANGED
GB@NYJ,Player Rushing Attempts,MarShawn Lloyd,MarShawn Lloyd,GB,RB,13.5,-130,100,13.5,-130,100,,,open_two_sided,2026-09-20T15:53:36.479635Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,UNCHANGED
GB@NYJ,Player Rushing Yards,Braelon Allen,Braelon Allen,NYJ,RB,24.5,-115,-115,24.5,-115,-115,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,UNCHANGED
GB@NYJ,Player Rushing Yards,Breece Hall,Breece Hall,NYJ,RB,65.5,-115,-115,63.5,-115,-115,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,CHANGED(line)
GB@NYJ,Player Rushing Yards,Chris Brooks,Chris Brooks,GB,RB,24.5,-115,-115,24.5,-115,-115,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,UNCHANGED
GB@NYJ,Player Rushing Yards,Geno Smith,Geno Smith,NYJ,QB,7.5,-115,-115,7.5,-115,-115,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,UNCHANGED
GB@NYJ,Player Rushing Yards,Jordan Love,Jordan Love,GB,QB,7.5,-120,-110,7.5,-120,-110,,,open_two_sided,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,UNCHANGED
GB@NYJ,Player Rushing Yards,MarShawn Lloyd,MarShawn Lloyd,GB,RB,50.5,-115,-115,49.5,-115,-115,,,open_two_sided,2026-09-20T16:26:01.926720Z,2026-09-20T04:52:08Z,2026-09-20T16:35:35Z,CHANGED(line)
GB@NYJ,Player Touchdowns,Adonai Mitchell,Adonai Mitchell,NYJ,WR,1.5,3000,,1.5,3000,,,,open_one_sided_over,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:12Z,2026-09-20T16:35:43Z,UNCHANGED
GB@NYJ,Player Touchdowns,Braelon Allen,Braelon Allen,NYJ,RB,1.5,2250,,1.5,2250,,,,open_one_sided_over,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:12Z,2026-09-20T16:35:43Z,UNCHANGED
GB@NYJ,Player Touchdowns,Breece Hall,Breece Hall,NYJ,RB,1.5,500,,1.5,550,,,,open_one_sided_over,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:12Z,2026-09-20T16:35:43Z,CHANGED(over_price)
GB@NYJ,Player Touchdowns,Chris Brooks,Chris Brooks,GB,RB,1.5,1100,,1.5,1200,,,,open_one_sided_over,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:12Z,2026-09-20T16:35:43Z,CHANGED(over_price)
GB@NYJ,Player Touchdowns,Christian Watson,Christian Watson,GB,WR,1.5,1100,,1.5,1400,,,,open_one_sided_over,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:12Z,2026-09-20T16:35:43Z,CHANGED(over_price)
GB@NYJ,Player Touchdowns,Garrett Wilson,Garrett Wilson,NYJ,WR,1.5,1200,,1.5,1200,,,,open_one_sided_over,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:12Z,2026-09-20T16:35:43Z,UNCHANGED
GB@NYJ,Player Touchdowns,Jayden Reed,Jayden Reed,GB,WR,1.5,2000,,1.5,2000,,,,open_one_sided_over,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:12Z,2026-09-20T16:35:43Z,UNCHANGED
GB@NYJ,Player Touchdowns,MarShawn Lloyd,MarShawn Lloyd,GB,RB,1.5,700,,1.5,850,,,,open_one_sided_over,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:12Z,2026-09-20T16:35:43Z,CHANGED(over_price)
GB@NYJ,Player Touchdowns,Matthew Golden,Matthew Golden,GB,WR,1.5,1600,,1.5,2000,,,,open_one_sided_over,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:12Z,2026-09-20T16:35:43Z,CHANGED(over_price)
GB@NYJ,Player Touchdowns,Tucker Kraft,Tucker Kraft,GB,TE,1.5,1100,,1.5,1200,,,,open_one_sided_over,2026-09-20T16:35:33.716955Z,2026-09-20T04:52:12Z,2026-09-20T16:35:43Z,CHANGED(over_price)
GB@NYJ,Point Spread,,Green Bay Packers,GB,,-3.5,,,-3.5,,,-105,100,open_single_selection,2026-09-20T16:09:00.078185Z,2026-09-20T04:52:02Z,2026-09-20T16:35:13Z,CHANGED(selection_price)
GB@NYJ,Point Spread,,New York Jets,NYJ,,3.5,,,3.5,,,-115,-120,open_single_selection,2026-09-20T16:09:00.078185Z,2026-09-20T04:52:02Z,2026-09-20T16:35:13Z,CHANGED(selection_price)
GB@NYJ,Team Total,,Green Bay Packers,GB,,23.5,-130,100,23.5,-125,-105,,,open_two_sided,2026-09-20T15:28:51.014287Z,2026-09-20T04:52:15Z,2026-09-20T16:35:46Z,"CHANGED(over_price,under_price)"
GB@NYJ,Team Total,,New York Jets,NYJ,,20.5,-115,-115,20.5,-110,-120,,,open_two_sided,2026-09-20T12:27:21.003586Z,2026-09-20T04:52:15Z,2026-09-20T16:35:46Z,"CHANGED(over_price,under_price)"
GB@NYJ,Total Points,,,,,44.5,-110,-110,44,-110,-110,,,open_two_sided,2026-09-20T15:41:06.500843Z,2026-09-20T04:52:02Z,2026-09-20T16:35:13Z,CHANGED(line)
MIN@CHI,Moneyline,,Chicago Bears,CHI,,,,,,,,-230,-225,open_single_selection,2026-09-20T16:17:05.244263Z,2026-09-20T04:52:01Z,2026-09-20T16:35:12Z,CHANGED(selection_price)
MIN@CHI,Moneyline,,Minnesota Vikings,MIN,,,,,,,,190,190,open_single_selection,2026-09-20T15:13:16.326491Z,2026-09-20T04:52:01Z,2026-09-20T16:35:12Z,UNCHANGED
MIN@CHI,Player Field Goals Made,Cairo Santos,Cairo Santos,CHI,PK,1.5,-155,115,1.5,-155,120,,,open_two_sided,2026-09-20T16:20:19.520000Z,2026-09-20T04:52:14Z,2026-09-20T16:35:46Z,CHANGED(under_price)
MIN@CHI,Player Field Goals Made,Will Reichard,Will Reichard,MIN,PK,1.5,-125,-105,1.5,-130,100,,,open_two_sided,2026-09-20T15:52:01.298104Z,2026-09-20T04:52:14Z,2026-09-20T16:35:46Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Interceptions,Caleb Williams,Caleb Williams,CHI,QB,0.5,110,-140,0.5,110,-140,,,open_two_sided,2026-09-20T16:04:06.395068Z,2026-09-20T04:52:04Z,2026-09-20T16:35:30Z,UNCHANGED
MIN@CHI,Player Interceptions,Carson Wentz,Carson Wentz,MIN,QB,0.5,-125,-105,0.5,-135,105,,,open_two_sided,2026-09-20T08:36:38.350075Z,2026-09-20T04:52:04Z,2026-09-20T16:35:30Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Kicking Points,Cairo Santos,Cairo Santos,CHI,PK,8.5,100,,7.5,-140,,,,open_one_sided_over,2026-09-20T12:45:16.330904Z,2026-09-20T04:52:14Z,2026-09-20T16:35:46Z,"CHANGED(line,over_price)"
MIN@CHI,Player Kicking Points,Will Reichard,Will Reichard,MIN,PK,6.5,-130,,6.5,-135,,,,open_one_sided_over,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:14Z,2026-09-20T16:35:46Z,CHANGED(over_price)
MIN@CHI,Player Longest Passing Completion,Caleb Williams,Caleb Williams,CHI,QB,37.5,-115,-115,37.5,-110,-120,,,open_two_sided,2026-09-20T12:47:31.527591Z,2026-09-20T04:52:04Z,2026-09-20T16:35:30Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Longest Passing Completion,Carson Wentz,Carson Wentz,MIN,QB,35.5,-115,-115,35.5,-115,-115,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:04Z,2026-09-20T16:35:30Z,UNCHANGED
MIN@CHI,Player Longest Reception,Aaron Jones,Aaron Jones,MIN,RB,,,,9.5,100,-130,,,open_two_sided,2026-09-20T16:35:04.408863Z,,2026-09-20T16:35:46Z,NEW_SINCE_0452Z
MIN@CHI,Player Longest Reception,Cole Kmet,Cole Kmet,CHI,TE,9.5,-115,-115,9.5,-115,-115,,,open_two_sided,2026-09-20T13:32:02.080043Z,2026-09-20T04:52:14Z,2026-09-20T16:35:46Z,UNCHANGED
MIN@CHI,Player Longest Reception,Colston Loveland,Colston Loveland,CHI,TE,20.5,-115,-115,20.5,-110,-120,,,open_two_sided,2026-09-20T16:29:48.862378Z,2026-09-20T04:52:14Z,2026-09-20T16:35:46Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Longest Reception,D'Andre Swift,D'Andre Swift,CHI,RB,8.5,-105,-125,7.5,-135,105,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:14Z,2026-09-20T16:35:46Z,"CHANGED(line,over_price,under_price)"
MIN@CHI,Player Longest Reception,Jordan Addison,Jordan Addison,MIN,WR,18.5,-110,-120,18.5,-110,-120,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:14Z,2026-09-20T16:35:46Z,UNCHANGED
MIN@CHI,Player Longest Reception,Josh Oliver,Josh Oliver,MIN,TE,9.5,-120,-110,9.5,-120,-110,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:14Z,2026-09-20T16:35:46Z,UNCHANGED
MIN@CHI,Player Longest Reception,Justin Jefferson,Justin Jefferson,MIN,WR,25.5,-115,-115,25.5,-115,-115,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:14Z,2026-09-20T16:35:46Z,UNCHANGED
MIN@CHI,Player Longest Reception,Kalif Raymond,Kalif Raymond,CHI,WR,14.5,-115,-115,13.5,-120,-110,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:14Z,2026-09-20T16:35:46Z,"CHANGED(line,over_price,under_price)"
MIN@CHI,Player Longest Reception,Kyle Monangai,Kyle Monangai,CHI,RB,7.5,-120,-110,7.5,-120,-110,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:14Z,2026-09-20T16:35:46Z,UNCHANGED
MIN@CHI,Player Longest Reception,Luther Burden III,Luther Burden III,CHI,WR,21.5,-120,-110,21.5,-115,-115,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:14Z,2026-09-20T16:35:46Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Longest Reception,Rome Odunze,Rome Odunze,CHI,WR,19.5,-120,-110,19.5,-120,-110,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:14Z,2026-09-20T16:35:46Z,UNCHANGED
MIN@CHI,Player Longest Reception,T.J. Hockenson,T.J. Hockenson,MIN,TE,14.5,-110,-120,14.5,-110,-120,,,open_two_sided,2026-09-20T13:32:02.080043Z,2026-09-20T04:52:14Z,2026-09-20T16:35:46Z,UNCHANGED
MIN@CHI,Player Longest Rush,Aaron Jones,Aaron Jones,MIN,RB,14.5,-115,-115,13.5,-125,-105,,,open_two_sided,2026-09-20T16:21:32.214699Z,2026-09-20T04:52:14Z,2026-09-20T16:35:46Z,"CHANGED(line,over_price,under_price)"
MIN@CHI,Player Longest Rush,Caleb Williams,Caleb Williams,CHI,QB,12.5,-110,-120,11.5,-120,-110,,,open_two_sided,2026-09-20T16:25:19.586238Z,2026-09-20T04:52:14Z,2026-09-20T16:35:46Z,"CHANGED(line,over_price,under_price)"
MIN@CHI,Player Longest Rush,Carson Wentz,Carson Wentz,MIN,QB,6.5,-115,-115,6.5,-115,-115,,,open_two_sided,2026-09-19T19:51:31.318019Z,2026-09-20T04:52:14Z,2026-09-20T16:35:46Z,UNCHANGED
MIN@CHI,Player Longest Rush,D'Andre Swift,D'Andre Swift,CHI,RB,15.5,-110,-120,15.5,-105,-125,,,open_two_sided,2026-09-20T16:35:33.561793Z,2026-09-20T04:52:14Z,2026-09-20T16:35:46Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Longest Rush,Kyle Monangai,Kyle Monangai,CHI,RB,12.5,-115,-115,12.5,-105,-125,,,open_two_sided,2026-09-20T16:35:33.561793Z,2026-09-20T04:52:14Z,2026-09-20T16:35:46Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Passing Attempts,Caleb Williams,Caleb Williams,CHI,QB,31.5,-110,-120,31.5,-115,-115,,,open_two_sided,2026-09-20T15:12:32.641198Z,2026-09-20T04:52:04Z,2026-09-20T16:35:30Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Passing Attempts,Carson Wentz,Carson Wentz,MIN,QB,30.5,-120,-110,31.5,-110,-120,,,open_two_sided,2026-09-20T07:27:51.599422Z,2026-09-20T04:52:04Z,2026-09-20T16:35:30Z,"CHANGED(line,over_price,under_price)"
MIN@CHI,Player Passing Completions,Caleb Williams,Caleb Williams,CHI,QB,19.5,-120,-110,19.5,100,-130,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:04Z,2026-09-20T16:35:30Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Passing Completions,Carson Wentz,Carson Wentz,MIN,QB,19.5,-110,-120,18.5,-130,100,,,open_two_sided,2026-09-20T15:51:33.848299Z,2026-09-20T04:52:04Z,2026-09-20T16:35:30Z,"CHANGED(line,over_price,under_price)"
MIN@CHI,Player Passing Touchdowns,Caleb Williams,Caleb Williams,CHI,QB,1.5,-135,105,1.5,-125,-105,,,open_two_sided,2026-09-20T16:35:04.408972Z,2026-09-20T04:52:04Z,2026-09-20T16:35:30Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Passing Touchdowns,Carson Wentz,Carson Wentz,MIN,QB,1.5,130,-170,1.5,135,-180,,,open_two_sided,2026-09-20T13:27:18.553149Z,2026-09-20T04:52:04Z,2026-09-20T16:35:30Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Passing Yards,Caleb Williams,Caleb Williams,CHI,QB,229.5,-115,-115,225.5,-115,-115,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:04Z,2026-09-20T16:35:30Z,CHANGED(line)
MIN@CHI,Player Passing Yards,Carson Wentz,Carson Wentz,MIN,QB,217.5,-115,-115,213.5,-115,-115,,,open_two_sided,2026-09-20T12:43:02.857842Z,2026-09-20T04:52:04Z,2026-09-20T16:35:30Z,CHANGED(line)
MIN@CHI,Player Receiving Yards,Aaron Jones,Aaron Jones,MIN,RB,16.5,-110,-120,16.5,-115,-115,,,open_two_sided,2026-09-20T15:02:32.994394Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Receiving Yards,Cole Kmet,Cole Kmet,CHI,TE,13.5,-115,-115,13.5,-115,-115,,,open_two_sided,2026-09-20T13:32:02.080043Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,UNCHANGED
MIN@CHI,Player Receiving Yards,Colston Loveland,Colston Loveland,CHI,TE,54.5,-115,-115,50.5,-115,-115,,,open_two_sided,2026-09-20T16:00:48.607366Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,CHANGED(line)
MIN@CHI,Player Receiving Yards,D'Andre Swift,D'Andre Swift,CHI,RB,10.5,-120,-110,10.5,-115,-115,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Receiving Yards,Jordan Addison,Jordan Addison,MIN,WR,40.5,-115,-115,40.5,-115,-115,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,UNCHANGED
MIN@CHI,Player Receiving Yards,Josh Oliver,Josh Oliver,MIN,TE,14.5,-110,-120,14.5,-110,-120,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,UNCHANGED
MIN@CHI,Player Receiving Yards,Justin Jefferson,Justin Jefferson,MIN,WR,80.5,-120,-110,79.5,-115,-115,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,"CHANGED(line,over_price,under_price)"
MIN@CHI,Player Receiving Yards,Kalif Raymond,Kalif Raymond,CHI,WR,23.5,-115,-115,23.5,-110,-120,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Receiving Yards,Kyle Monangai,Kyle Monangai,CHI,RB,10.5,-110,-120,9.5,-110,-120,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,CHANGED(line)
MIN@CHI,Player Receiving Yards,Luther Burden III,Luther Burden III,CHI,WR,52.5,-115,-115,50.5,-115,-115,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,CHANGED(line)
MIN@CHI,Player Receiving Yards,Rome Odunze,Rome Odunze,CHI,WR,40.5,-115,-115,40.5,-115,-115,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,UNCHANGED
MIN@CHI,Player Receiving Yards,T.J. Hockenson,T.J. Hockenson,MIN,TE,30.5,-110,-120,30.5,-115,-115,,,open_two_sided,2026-09-20T13:32:02.080043Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Receptions,Aaron Jones,Aaron Jones,MIN,RB,2.5,-125,-105,2.5,-125,-105,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,UNCHANGED
MIN@CHI,Player Receptions,Cole Kmet,Cole Kmet,CHI,TE,1.5,-110,-120,1.5,-110,-120,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,UNCHANGED
MIN@CHI,Player Receptions,Colston Loveland,Colston Loveland,CHI,TE,4.5,-120,-110,4.5,105,-135,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Receptions,D'Andre Swift,D'Andre Swift,CHI,RB,1.5,-140,110,1.5,-125,-105,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Receptions,Jordan Addison,Jordan Addison,MIN,WR,3.5,110,-135,3.5,120,-155,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Receptions,Josh Oliver,Josh Oliver,MIN,TE,1.5,-110,-120,1.5,-115,-115,,,open_two_sided,2026-09-20T04:53:50.220338Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Receptions,Justin Jefferson,Justin Jefferson,MIN,WR,6.5,-110,-120,6.5,-105,-125,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Receptions,Kalif Raymond,Kalif Raymond,CHI,WR,2.5,125,-165,2.5,130,-170,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Receptions,Kyle Monangai,Kyle Monangai,CHI,RB,1.5,130,-175,1.5,135,-175,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,CHANGED(over_price)
MIN@CHI,Player Receptions,Luther Burden III,Luther Burden III,CHI,WR,4.5,105,-135,4.5,125,-165,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Receptions,Rome Odunze,Rome Odunze,CHI,WR,2.5,-130,100,2.5,-130,100,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,UNCHANGED
MIN@CHI,Player Receptions,T.J. Hockenson,T.J. Hockenson,MIN,TE,3.5,-120,-110,3.5,-120,-110,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,UNCHANGED
MIN@CHI,Player Rushing + Receiving Yards,Aaron Jones,Aaron Jones,MIN,RB,82.5,-115,-115,75.5,-115,-115,,,open_two_sided,2026-09-20T15:35:34.328386Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,CHANGED(line)
MIN@CHI,Player Rushing + Receiving Yards,D'Andre Swift,D'Andre Swift,CHI,RB,76.5,-115,-115,75.5,-115,-115,,,open_two_sided,2026-09-20T13:32:02.080043Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,CHANGED(line)
MIN@CHI,Player Rushing + Receiving Yards,Kyle Monangai,Kyle Monangai,CHI,RB,52.5,-115,-115,50.5,-115,-115,,,open_two_sided,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,CHANGED(line)
MIN@CHI,Player Rushing Attempts,Aaron Jones,Aaron Jones,MIN,RB,14.5,-125,-105,13.5,-130,100,,,open_two_sided,2026-09-20T16:32:17.745165Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,"CHANGED(line,over_price,under_price)"
MIN@CHI,Player Rushing Attempts,Caleb Williams,Caleb Williams,CHI,QB,5.5,-105,-125,4.5,-130,100,,,open_two_sided,2026-09-20T15:23:19.593553Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,"CHANGED(line,over_price,under_price)"
MIN@CHI,Player Rushing Attempts,D'Andre Swift,D'Andre Swift,CHI,RB,14.5,100,-130,14.5,-125,-105,,,open_two_sided,2026-09-20T16:35:04.408972Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Rushing Attempts,Kyle Monangai,Kyle Monangai,CHI,RB,8.5,-120,-110,9.5,100,-130,,,open_two_sided,2026-09-20T16:29:16.404601Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,"CHANGED(line,over_price,under_price)"
MIN@CHI,Player Rushing Yards,Aaron Jones,Aaron Jones,MIN,RB,60.5,-115,-115,54.5,-115,-115,,,open_two_sided,2026-09-20T15:23:49.307405Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,CHANGED(line)
MIN@CHI,Player Rushing Yards,Caleb Williams,Caleb Williams,CHI,QB,28.5,-115,-115,24.5,-115,-115,,,open_two_sided,2026-09-20T16:28:03.624753Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,CHANGED(line)
MIN@CHI,Player Rushing Yards,Carson Wentz,Carson Wentz,MIN,QB,8.5,-120,-110,8.5,-115,-115,,,open_two_sided,2026-09-20T08:34:34.912122Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Rushing Yards,D'Andre Swift,D'Andre Swift,CHI,RB,61.5,-115,-115,61.5,-120,-110,,,open_two_sided,2026-09-20T15:54:06.802530Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,"CHANGED(over_price,under_price)"
MIN@CHI,Player Rushing Yards,Kyle Monangai,Kyle Monangai,CHI,RB,37.5,-115,-115,37.5,-115,-115,,,open_two_sided,2026-09-19T08:59:30.463279Z,2026-09-20T04:52:08Z,2026-09-20T16:35:34Z,UNCHANGED
MIN@CHI,Player Touchdowns,Aaron Jones,Aaron Jones,MIN,RB,1.5,325,,1.5,375,,,,open_one_sided_over,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:11Z,2026-09-20T16:35:38Z,CHANGED(over_price)
MIN@CHI,Player Touchdowns,Colston Loveland,Colston Loveland,CHI,TE,1.5,1100,,1.5,1200,,,,open_one_sided_over,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:11Z,2026-09-20T16:35:38Z,CHANGED(over_price)
MIN@CHI,Player Touchdowns,D'Andre Swift,D'Andre Swift,CHI,RB,1.5,325,,1.5,375,,,,open_one_sided_over,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:11Z,2026-09-20T16:35:38Z,CHANGED(over_price)
MIN@CHI,Player Touchdowns,Jordan Addison,Jordan Addison,MIN,WR,1.5,2000,,1.5,2250,,,,open_one_sided_over,2026-09-20T16:35:04.408863Z,2026-09-20T04:52:11Z,2026-09-20T16:35:38Z,CHANGED(over_price)
