season,week,game_id,gsis_id,unit,condition,opportunity_error,efficiency_error,combined_error,same_sign_or_offsetting,predicted_attempts,actual_attempts,predicted_ypa,actual_ypa,predicted_yards,actual_yards
2022,6,2022_06_JAX_IND,00-0026143,QB,COMPOSED,-24.75,0.608932,-142.32627,OFFSETTING,34.25,59,7.20215,6.59322,246.6737,389
2022,6,2022_06_JAX_IND,00-0036971,QB,COMPOSED,12.0,-0.782354,58.70458,OFFSETTING,35.0,23,6.39156,7.17391,223.7046,165
2022,6,2022_06_MIN_MIA,00-0031237,QB,COMPOSED,-14.0,-2.022801,-174.07881,SAME_SIGN,21.0,35,7.3772,9.4,154.9212,329
2022,6,2022_06_MIN_MIA,00-0037327,QB,COMPOSED,20.0,0.117136,140.78856,SAME_SIGN,33.0,13,6.96329,6.84615,229.7886,89
2022,6,2022_06_MIN_MIA,00-0029604,QB,COMPOSED,3.875,2.021482,92.37419,SAME_SIGN,34.875,31,7.66664,5.64516,267.3742,175
2022,6,2022_06_NE_CLE,00-0033119,QB,COMPOSED,-17.875,0.497096,-89.38332,OFFSETTING,28.125,46,6.2797,5.78261,176.6167,266
2022,6,2022_06_NE_CLE,00-0038108,QB,COMPOSED,-16.0,-1.46647,-171.80823,SAME_SIGN,18.0,34,7.62177,9.08824,137.1918,309
2022,6,2022_06_NYJ_GB,00-0023459,QB,COMPOSED,-8.75,1.806199,5.74993,OFFSETTING,32.25,41,7.8062,6.0,251.7499,246
2022,6,2022_06_NYJ_GB,00-0036264,QB,COMPOSED,9.4,5.256504,89.23715,SAME_SIGN,13.4,4,7.2565,2.0,97.2372,8
2022,6,2022_06_NYJ_GB,00-0037013,QB,COMPOSED,11.375,0.450627,82.75106,SAME_SIGN,29.375,18,6.56174,6.11111,192.7511,110
2022,6,2022_06_SF_ATL,00-0032268,QB,COMPOSED,5.125,-1.69507,14.805,OFFSETTING,19.125,14,7.51922,9.21429,143.805,129
2022,6,2022_06_SF_ATL,00-0031345,QB,COMPOSED,-11.375,1.039188,-51.33601,OFFSETTING,29.625,41,8.2587,7.21951,244.664,296
2022,6,2022_06_TB_PIT,00-0033869,QB,COMPOSED,3.5,-5.304361,-40.21759,OFFSETTING,15.5,12,6.69564,12.0,103.7824,144
2022,6,2022_06_TB_PIT,00-0038102,QB,COMPOSED,14.5,3.534443,168.84162,SAME_SIGN,32.5,18,7.25667,3.72222,235.8416,67
2022,6,2022_06_TB_PIT,00-0019596,QB,COMPOSED,0.75,1.328843,58.70659,SAME_SIGN,40.75,40,7.40384,6.075,301.7066,243
2022,6,2022_06_WAS_CHI,00-0036945,QB,COMPOSED,-5.625,0.161396,-36.13349,OFFSETTING,21.375,27,7.19843,7.03704,153.8665,190
2022,6,2022_06_WAS_CHI,00-0032950,QB,COMPOSED,14.5,2.236373,146.27704,SAME_SIGN,37.5,23,6.54072,4.30435,245.277,99
2022,7,2022_07_ATL_CIN,00-0032268,QB,COMPOSED,4.5,-1.920181,9.3199,OFFSETTING,17.5,13,7.61828,9.53846,133.3199,124
2022,7,2022_07_ATL_CIN,00-0036442,QB,COMPOSED,-2.5,-3.74613,-176.60309,SAME_SIGN,39.5,42,7.70625,11.45238,304.3969,481
2022,7,2022_07_CHI_NE,00-0036945,QB,COMPOSED,2.375,-1.333956,-10.93718,OFFSETTING,23.375,21,7.18985,8.52381,168.0628,179
2022,7,2022_07_CHI_NE,00-0036972,QB,COMPOSED,23.75,5.239745,207.34076,SAME_SIGN,29.75,6,7.40641,2.16667,220.3408,13
2022,7,2022_07_CHI_NE,00-0038108,QB,COMPOSED,1.33333,-0.504948,-0.56999,OFFSETTING,23.3333,22,7.90414,8.40909,184.43,185
2022,7,2022_07_CLE_BAL,00-0034796,QB,COMPOSED,11.875,-0.11893,85.74732,OFFSETTING,27.875,16,7.38107,7.5,205.7473,120
2022,7,2022_07_CLE_BAL,00-0033119,QB,COMPOSED,1.5,-3.307756,-79.93771,OFFSETTING,28.5,27,6.2478,9.55556,178.0623,258
2022,7,2022_07_DET_DAL,00-0033077,QB,COMPOSED,12.25,-0.747058,73.60208,OFFSETTING,37.25,25,7.53294,8.28,280.6021,207
2022,7,2022_07_DET_DAL,00-0033106,QB,COMPOSED,9.125,-1.769471,17.86655,OFFSETTING,35.125,26,6.99976,8.76923,245.8665,228
2022,7,2022_07_GB_WAS,00-0023459,QB,COMPOSED,-0.875,2.046966,62.81309,OFFSETTING,33.125,34,7.75285,5.70588,256.8131,194
2022,7,2022_07_GB_WAS,00-0031800,QB,COMPOSED,-5.5,0.938915,-7.67984,OFFSETTING,27.5,33,7.02982,6.09091,193.3202,201
2022,7,2022_07_HOU_LV,00-0036898,QB,COMPOSED,-8.625,-0.578859,-82.27106,SAME_SIGN,32.375,41,6.78699,7.36585,219.7289,302
2022,7,2022_07_HOU_LV,00-0031280,QB,COMPOSED,7.875,-1.266578,26.11977,OFFSETTING,34.875,27,7.65935,8.92593,267.1198,241
2022,7,2022_07_IND_TEN,00-0026143,QB,COMPOSED,-5.375,1.657185,34.3241,OFFSETTING,38.625,44,7.17991,5.52273,277.3241,243
2022,7,2022_07_IND_TEN,00-0029701,QB,COMPOSED,5.5,0.875447,58.62389,SAME_SIGN,25.5,20,7.47545,6.6,190.6239,132
2022,7,2022_07_KC_SF,00-0026197,QB,COMPOSED,11.5,6.778824,91.51412,SAME_SIGN,13.5,2,6.77882,0.0,91.5141,0
2022,7,2022_07_KC_SF,00-0033873,QB,COMPOSED,4.75,-4.819504,-127.66018,OFFSETTING,38.75,34,7.62167,12.44118,295.3398,423
2022,7,2022_07_KC_SF,00-0031345,QB,COMPOSED,-7.375,0.016778,-59.89823,OFFSETTING,29.625,37,8.20597,8.18919,243.1018,303
2022,7,2022_07_KC_SF,00-0037834,QB,COMPOSED,18.55056,0.113203,139.15626,SAME_SIGN,27.5506,9,7.44654,7.33333,205.1563,66
2022,7,2022_07_NO_ARI,00-0035228,QB,COMPOSED,11.5,0.3829,94.09036,SAME_SIGN,41.5,30,7.1829,6.8,298.0904,204
2022,7,2022_07_NO_ARI,00-0027973,QB,COMPOSED,-12.875,-1.027491,-133.95408,SAME_SIGN,34.125,47,6.65336,7.68085,227.0459,361
2022,7,2022_07_NO_ARI,00-0033357,QB,COMPOSED,14.375,-16.479252,75.15225,OFFSETTING,16.375,2,7.52075,24.0,123.1523,48
2022,7,2022_07_NYG_JAX,00-0034775,QB,COMPOSED,0.0,12.557229,12.55723,ZERO_COMPONENT,1.0,1,12.55723,0.0,12.5572,0
2022,7,2022_07_NYG_JAX,00-0036971,QB,COMPOSED,-10.0,-0.801254,-98.53442,SAME_SIGN,33.0,43,6.40805,7.2093,211.4656,310
2022,7,2022_07_NYG_JAX,00-0035710,QB,COMPOSED,-1.5,-0.045717,-11.40295,SAME_SIGN,28.5,30,6.68762,6.73333,190.5971,202
2022,7,2022_07_NYJ_DEN,00-0034955,QB,COMPOSED,-32.0,2.374063,-123.28485,OFFSETTING,14.0,46,7.26537,4.8913,101.7151,225
2022,7,2022_07_NYJ_DEN,00-0037013,QB,COMPOSED,0.875,1.889374,54.84905,SAME_SIGN,26.875,26,6.54322,4.65385,175.849,121
2022,7,2022_07_PIT_MIA,00-0036212,QB,COMPOSED,-6.5,-0.460954,-61.60861,SAME_SIGN,28.5,35,6.99619,7.45714,199.3914,261
2022,7,2022_07_PIT_MIA,00-0038102,QB,COMPOSED,-15.33333,0.932464,-65.84523,OFFSETTING,27.6667,43,6.90921,5.97674,191.1548,257
2022,7,2022_07_SEA_LAC,00-0036355,QB,COMPOSED,-6.875,1.512229,27.22955,OFFSETTING,44.125,51,7.25733,5.7451,320.2295,293
2022,7,2022_07_SEA_LAC,00-0030565,QB,COMPOSED,2.375,-0.09597,15.65311,OFFSETTING,29.375,27,7.68181,7.77778,225.6531,210
2022,7,2022_07_TB_CAR,00-0033275,QB,COMPOSED,-9.25,-1.731008,-96.4908,SAME_SIGN,12.75,22,6.31445,8.04545,80.5092,177
2022,7,2022_07_TB_CAR,00-0019596,QB,COMPOSED,-7.125,1.454865,18.75412,OFFSETTING,41.875,49,7.37323,5.91837,308.7541,290
2022,8,2022_08_ARI_MIN,00-0035228,QB,COMPOSED,-3.625,-0.234163,-36.31229,SAME_SIGN,40.375,44,7.17493,7.40909,289.6877,326
2022,8,2022_08_ARI_MIN,00-0029604,QB,COMPOSED,-0.125,1.178875,41.48658,OFFSETTING,35.875,36,7.62332,6.44444,273.4866,232
2022,8,2022_08_BAL_TB,00-0034796,QB,COMPOSED,-11.875,0.950332,-52.50804,OFFSETTING,25.125,37,7.38276,6.43243,185.492,238
2022,8,2022_08_BAL_TB,00-0019596,QB,COMPOSED,-1.125,-0.224778,-17.91547,SAME_SIGN,41.875,43,7.33336,7.55814,307.0845,325
2022,8,2022_08_CAR_ATL,00-0032268,QB,COMPOSED,-9.0,-1.316863,-106.34182,SAME_SIGN,19.0,28,7.71885,9.03571,146.6582,253
2022,8,2022_08_CAR_ATL,00-0033275,QB,COMPOSED,-22.25,-2.303861,-227.6017,SAME_SIGN,13.75,36,6.50169,8.80556,89.3983,317
2022,8,2022_08_CHI_DAL,00-0032156,QB,COMPOSED,31.0,1.584865,205.71567,SAME_SIGN,32.0,1,6.58486,5.0,210.7157,5
2022,8,2022_08_CHI_DAL,00-0036945,QB,COMPOSED,-3.125,1.206955,7.52715,OFFSETTING,21.875,25,7.24696,6.04,158.5271,151
2022,8,2022_08_CHI_DAL,00-0033077,QB,COMPOSED,7.375,-1.707996,9.57466,OFFSETTING,34.375,27,7.55126,9.25926,259.5747,250
2022,8,2022_08_CIN_CLE,00-0036442,QB,COMPOSED,4.0,1.195066,73.12186,SAME_SIGN,39.0,35,7.82364,6.62857,305.1219,232
2022,8,2022_08_CIN_CLE,00-0031544,QB,COMPOSED,26.55056,7.446536,205.15626,SAME_SIGN,27.5506,1,7.44654,0.0,205.1563,0
2022,8,2022_08_CIN_CLE,00-0033119,QB,COMPOSED,8.0,-6.828547,-92.1231,OFFSETTING,29.0,21,6.40955,13.2381,185.8769,278
2022,8,2022_08_DEN_JAX,00-0029263,QB,COMPOSED,2.75,-1.143019,-12.39429,OFFSETTING,31.75,29,7.54664,8.68966,239.6057,252
2022,8,2022_08_DEN_JAX,00-0036971,QB,COMPOSED,4.0,2.15375,92.54254,SAME_SIGN,35.0,31,6.44407,4.29032,225.5425,133
2022,8,2022_08_GB_BUF,00-0034857,QB,COMPOSED,13.75,-1.236776,71.97491,OFFSETTING,38.75,25,7.48322,8.72,289.9749,218
2022,8,2022_08_GB_BUF,00-0023459,QB,COMPOSED,2.625,0.93742,48.34582,SAME_SIGN,32.625,30,7.70409,6.76667,251.3458,203
2022,8,2022_08_LV_NO,00-0031280,QB,COMPOSED,9.125,3.797773,168.84388,SAME_SIGN,35.125,26,7.68239,3.88462,269.8439,101
2022,8,2022_08_LV_NO,00-0035264,QB,COMPOSED,-4.2,1.003433,-14.43132,OFFSETTING,8.8,13,6.5419,5.53846,57.5687,72
2022,8,2022_08_LV_NO,00-0027973,QB,COMPOSED,7.0,-0.918584,19.44573,OFFSETTING,37.0,30,6.71475,7.63333,248.4457,229
2022,8,2022_08_LV_NO,00-0033357,QB,COMPOSED,15.375,5.628461,122.91605,SAME_SIGN,16.375,1,7.62846,2.0,124.9161,2
2022,8,2022_08_MIA_DET,00-0033106,QB,COMPOSED,-3.5,-1.643442,-85.42018,SAME_SIGN,33.5,37,7.03223,8.67568,235.5798,321
2022,8,2022_08_MIA_DET,00-0036212,QB,COMPOSED,-6.5,-3.597514,-175.09887,SAME_SIGN,29.5,36,7.0136,10.61111,206.9011,382
2022,8,2022_08_NE_NYJ,00-0036972,QB,COMPOSED,-4.875,1.821113,27.83959,OFFSETTING,30.125,35,7.36397,5.54286,221.8396,194
2022,8,2022_08_NE_NYJ,00-0037013,QB,COMPOSED,-16.125,-2.198115,-194.297,SAME_SIGN,24.875,41,6.46042,8.65854,160.703,355
2022,8,2022_08_NYG_SEA,00-0035710,QB,COMPOSED,-3.5,1.011307,7.93997,OFFSETTING,27.5,31,6.68873,5.67742,183.94,176
2022,8,2022_08_NYG_SEA,00-0030565,QB,COMPOSED,-4.0,1.45253,18.63474,OFFSETTING,30.0,34,7.68782,6.23529,230.6347,212
2022,8,2022_08_PIT_PHI,00-0035289,QB,COMPOSED,28.5,-4.463174,191.62319,OFFSETTING,30.5,2,7.03683,11.5,214.6232,23
2022,8,2022_08_PIT_PHI,00-0036389,QB,COMPOSED,2.0,-2.714811,-61.08717,OFFSETTING,30.0,28,7.46376,10.17857,223.9128,285
2022,8,2022_08_PIT_PHI,00-0036326,QB,COMPOSED,26.55056,6.446536,204.15626,SAME_SIGN,27.5506,1,7.44654,1.0,205.1563,1
2022,8,2022_08_PIT_PHI,00-0036893,QB,COMPOSED,26.55056,3.446536,201.15626,SAME_SIGN,27.5506,1,7.44654,4.0,205.1563,4
2022,8,2022_08_PIT_PHI,00-0038102,QB,COMPOSED,-6.5,1.756476,22.65795,OFFSETTING,31.5,38,6.78279,5.02632,213.6579,191
2022,8,2022_08_SF_LA,00-0026498,QB,COMPOSED,3.625,2.090271,97.09785,SAME_SIGN,36.625,33,7.75694,5.66667,284.0979,187
2022,8,2022_08_SF_LA,00-0031345,QB,COMPOSED,6.375,-1.195893,22.40386,OFFSETTING,31.375,25,8.20411,9.4,257.4039,235
2022,8,2022_08_SF_LA,00-0033280,QB,COMPOSED,26.55056,-26.553464,171.15626,OFFSETTING,27.5506,1,7.44654,34.0,205.1563,34
2022,8,2022_08_TEN_HOU,00-0030288,QB,COMPOSED,0.0,5.957229,5.95723,ZERO_COMPONENT,1.0,1,5.95723,0.0,5.9572,0
2022,8,2022_08_TEN_HOU,00-0036898,QB,COMPOSED,5.125,1.580192,80.78613,SAME_SIGN,34.125,29,6.82157,5.24138,232.7861,152
2022,8,2022_08_TEN_HOU,00-0038128,QB,COMPOSED,-6.0,0.757229,-29.97108,OFFSETTING,4.0,10,6.25723,5.5,25.0289,55
2022,8,2022_08_WAS_IND,00-0036879,QB,COMPOSED,4.55056,-1.292594,4.15626,OFFSETTING,27.5506,23,7.44654,8.73913,205.1563,201
2022,8,2022_08_WAS_IND,00-0031800,QB,COMPOSED,-3.375,-2.016214,-86.07292,SAME_SIGN,27.625,31,6.98379,9.0,192.9271,279
2022,9,2022_09_BAL_NO,00-0034796,QB,COMPOSED,7.25,1.305527,82.0162,SAME_SIGN,29.25,22,7.35098,6.04545,215.0162,133
2022,9,2022_09_BAL_NO,00-0027973,QB,COMPOSED,6.875,-0.494486,32.04481,OFFSETTING,35.875,29,6.74689,7.24138,242.0448,210
2022,9,2022_09_BAL_NO,00-0033357,QB,COMPOSED,10.375,-5.388792,73.57749,OFFSETTING,11.375,1,7.61121,13.0,86.5775,13
2022,9,2022_09_BUF_NYJ,00-0034857,QB,COMPOSED,4.5,1.472768,83.83392,SAME_SIGN,38.5,34,7.50218,6.02941,288.8339,205
2022,9,2022_09_BUF_NYJ,00-0037013,QB,COMPOSED,2.125,0.444563,25.14876,SAME_SIGN,27.125,25,6.60456,6.16,179.1488,154
2022,9,2022_09_CAR_CIN,00-0033275,QB,COMPOSED,6.5,5.94007,103.86116,SAME_SIGN,16.5,10,6.84007,0.9,112.8612,9
2022,9,2022_09_CAR_CIN,00-0034855,QB,COMPOSED,12.625,-0.576604,79.03205,OFFSETTING,32.625,20,7.1734,7.75,234.032,155
2022,9,2022_09_CAR_CIN,00-0032434,QB,COMPOSED,15.375,-0.817441,97.72952,OFFSETTING,18.375,3,6.51589,7.33333,119.7295,22
2022,9,2022_09_CAR_CIN,00-0036442,QB,COMPOSED,10.5,0.436082,94.03915,SAME_SIGN,38.5,28,7.79322,7.35714,300.0391,206
2022,9,2022_09_GB_DET,00-0033106,QB,COMPOSED,8.875,1.80533,109.72531,SAME_SIGN,34.875,26,7.07456,5.26923,246.7253,137
2022,9,2022_09_GB_DET,00-0023459,QB,COMPOSED,-9.875,1.071212,-28.75456,OFFSETTING,34.125,44,7.68485,6.61364,262.2454,291
2022,9,2022_09_IND_NE,00-0036879,QB,COMPOSED,-6.0,4.153331,74.21627,OFFSETTING,23.0,29,7.70506,3.55172,177.2163,103
2022,9,2022_09_IND_NE,00-0036972,QB,COMPOSED,-1.125,2.382477,63.28151,OFFSETTING,28.875,30,7.28248,4.9,210.2815,147
2022,9,2022_09_LAC_ATL,00-0032268,QB,COMPOSED,-0.625,2.236663,46.5399,OFFSETTING,22.375,23,7.84536,5.6087,175.5399,129
2022,9,2022_09_LAC_ATL,00-0036355,QB,COMPOSED,3.625,1.515501,91.31429,SAME_SIGN,46.625,43,7.21318,5.69767,336.3143,245
2022,9,2022_09_LA_TB,00-0026498,QB,COMPOSED,9.25,1.60065,114.55136,SAME_SIGN,36.25,27,7.71176,6.11111,279.5514,165
2022,9,2022_09_LA_TB,00-0019596,QB,COMPOSED,-14.375,2.426378,32.81034,OFFSETTING,42.625,57,7.33866,4.91228,312.8103,280
2022,9,2022_09_LV_JAX,00-0036971,QB,COMPOSED,4.875,-1.455149,-12.56082,OFFSETTING,34.875,30,6.37818,7.83333,222.4392,235
2022,9,2022_09_LV_JAX,00-0031280,QB,COMPOSED,-1.5,0.422984,3.80129,OFFSETTING,34.5,36,7.61743,7.19444,262.8013,259
2022,9,2022_09_MIA_CHI,00-0036945,QB,COMPOSED,-8.75,2.947385,22.57247,OFFSETTING,20.25,29,7.18876,4.24138,145.5725,123
2022,9,2022_09_MIA_CHI,00-0036212,QB,COMPOSED,0.75,-2.921106,-82.27402,OFFSETTING,30.75,30,7.14556,10.06667,219.726,302
2022,9,2022_09_MIN_WAS,00-0029604,QB,COMPOSED,-4.25,0.969639,6.50834,OFFSETTING,35.75,40,7.59464,6.625,271.5083,265
2022,9,2022_09_MIN_WAS,00-0033319,QB,COMPOSED,34.5,10.29368,261.92562,SAME_SIGN,35.5,1,7.29368,-3.0,258.9256,-3
2022,9,2022_09_MIN_WAS,00-0031800,QB,COMPOSED,0.75,1.751935,54.3592,SAME_SIGN,28.75,28,7.07336,5.32143,203.3592,149
2022,9,2022_09_PHI_HOU,00-0036898,QB,COMPOSED,11.75,-0.239568,74.16459,OFFSETTING,33.75,22,6.76043,7.0,228.1646,154
2022,9,2022_09_PHI_HOU,00-0036389,QB,COMPOSED,2.875,-1.45145,-17.48707,OFFSETTING,29.875,27,7.54855,9.0,225.5129,243
2022,9,2022_09_SEA_ARI,00-0035228,QB,COMPOSED,6.0,2.181926,119.45895,SAME_SIGN,41.0,35,7.18193,5.0,294.459,175
2022,9,2022_09_SEA_ARI,00-0030565,QB,COMPOSED,-2.75,-0.509883,-38.17649,SAME_SIGN,31.25,34,7.57835,8.08824,236.8235,275
2022,9,2022_09_TEN_KC,00-0033873,QB,COMPOSED,-29.375,1.161002,-147.82175,OFFSETTING,38.625,68,7.71983,6.55882,298.1782,446
2022,9,2022_09_TEN_KC,00-0038128,QB,COMPOSED,-9.0,1.416739,-35.08283,OFFSETTING,7.0,16,6.41674,5.0,44.9172,80
2022,10,2022_10_ARI_LA,00-0027688,QB,COMPOSED,-16.25,0.527658,-93.57812,OFFSETTING,20.75,37,6.96009,6.43243,144.4219,238
2022,10,2022_10_ARI_LA,00-0034899,QB,COMPOSED,-22.0,0.774438,-118.71342,OFFSETTING,14.0,36,6.66333,5.88889,93.2866,212
2022,10,2022_10_ARI_LA,00-0035939,QB,COMPOSED,26.55056,10.446536,208.15626,SAME_SIGN,27.5506,1,7.44654,-3.0,205.1563,-3
2022,10,2022_10_ATL_CAR,00-0032268,QB,COMPOSED,-7.75,1.262776,-22.8729,OFFSETTING,21.25,29,7.67657,6.41379,163.1271,186
2022,10,2022_10_ATL_CAR,00-0033275,QB,COMPOSED,1.625,-0.131378,8.65322,OFFSETTING,17.625,16,6.61862,6.75,116.6532,108
2022,10,2022_10_CLE_MIA,00-0033119,QB,COMPOSED,-3.375,0.599488,-1.48404,OFFSETTING,31.625,35,6.65663,6.05714,210.516,212
2022,10,2022_10_CLE_MIA,00-0036212,QB,COMPOSED,-2.25,-1.674288,-69.84913,SAME_SIGN,29.75,32,7.23196,8.90625,215.1509,285
2022,10,2022_10_CLE_MIA,00-0037327,QB,COMPOSED,22.0,-10.187816,139.68023,OFFSETTING,23.0,1,6.81218,17.0,156.6802,17
2022,10,2022_10_DAL_GB,00-0033077,QB,COMPOSED,-13.25,1.834255,-16.25966,OFFSETTING,32.75,46,7.59512,5.76087,248.7403,265
2022,10,2022_10_DAL_GB,00-0023459,QB,COMPOSED,15.375,-3.546689,46.73588,OFFSETTING,35.375,20,7.65331,11.2,270.7359,224
2022,10,2022_10_DEN_TEN,00-0029263,QB,COMPOSED,-10.25,0.762298,-45.59467,OFFSETTING,31.75,42,7.57182,6.80952,240.4053,286
2022,10,2022_10_DEN_TEN,00-0029701,QB,COMPOSED,-11.625,0.378435,-73.1194,OFFSETTING,24.375,36,7.46177,7.08333,181.8806,255
2022,10,2022_10_DET_CHI,00-0036945,QB,COMPOSED,1.75,-1.316986,-14.03194,OFFSETTING,21.75,20,7.03301,8.35,152.9681,167
2022,10,2022_10_DET_CHI,00-0033106,QB,COMPOSED,8.375,-2.034726,6.07553,OFFSETTING,34.375,26,7.0422,9.07692,242.0755,236
2022,10,2022_10_HOU_NYG,00-0036898,QB,COMPOSED,-4.75,-1.855982,-100.80813,SAME_SIGN,32.25,37,6.76564,8.62162,218.1919,319
2022,10,2022_10_HOU_NYG,00-0035710,QB,COMPOSED,10.625,-4.926649,-12.97369,OFFSETTING,27.625,17,6.66159,11.58824,184.0263,197
2022,10,2022_10_IND_LV,00-0026143,QB,COMPOSED,11.25,-0.264581,72.33602,OFFSETTING,41.25,30,7.13542,7.4,294.336,222
2022,10,2022_10_IND_LV,00-0031280,QB,COMPOSED,-4.625,1.248633,13.5115,OFFSETTING,34.375,39,7.60761,6.35897,261.5115,248
2022,10,2022_10_JAX_KC,00-0036971,QB,COMPOSED,-6.75,-0.056207,-45.57512,SAME_SIGN,33.25,40,6.41879,6.475,213.4249,259
2022,10,2022_10_JAX_KC,00-0033873,QB,COMPOSED,6.625,-1.783114,-11.56854,OFFSETTING,41.625,35,7.67403,9.45714,319.4315,331
2022,10,2022_10_LAC_SF,00-0026544,QB,COMPOSED,8.5,6.866125,72.09432,SAME_SIGN,10.5,2,6.86613,0.0,72.0943,0
2022,10,2022_10_LAC_SF,00-0036355,QB,COMPOSED,8.875,1.576706,118.87797,SAME_SIGN,43.875,35,7.17671,5.6,314.878,196
2022,10,2022_10_LAC_SF,00-0031345,QB,COMPOSED,2.125,-0.333808,8.15833,OFFSETTING,30.125,28,8.23762,8.57143,248.1583,240
2022,10,2022_10_MIN_BUF,00-0034857,QB,COMPOSED,-5.875,-0.202264,-52.59625,SAME_SIGN,37.125,43,7.47216,7.67442,277.4038,330
2022,10,2022_10_MIN_BUF,00-0029604,QB,COMPOSED,-12.0,0.42909,-69.3746,OFFSETTING,38.0,50,7.56909,7.14,287.6254,357
2022,10,2022_10_NO_PIT,00-0027973,QB,COMPOSED,7.25,0.318477,57.63007,SAME_SIGN,34.25,27,6.76292,6.44444,231.6301,174
2022,10,2022_10_NO_PIT,00-0033357,QB,COMPOSED,7.875,7.629767,67.71418,SAME_SIGN,8.875,1,7.62977,0.0,67.7142,0
2022,10,2022_10_NO_PIT,00-0038102,QB,COMPOSED,2.8,-0.064954,16.44284,OFFSETTING,32.8,30,6.56838,6.63333,215.4428,199
2022,10,2022_10_SEA_TB,00-0030565,QB,COMPOSED,-2.0,-0.475225,-31.38367,SAME_SIGN,32.0,34,7.61301,8.08824,243.6163,275
2022,10,2022_10_SEA_TB,00-0019596,QB,COMPOSED,17.375,-1.63105,78.93762,OFFSETTING,46.375,29,7.2655,8.89655,336.9376,258
2022,10,2022_10_SEA_TB,00-0033856,QB,COMPOSED,0.0,5.957229,5.95723,ZERO_COMPONENT,1.0,1,5.95723,0.0,5.9572,0
2022,10,2022_10_WAS_PHI,00-0036389,QB,COMPOSED,4.0,0.860191,52.72881,SAME_SIGN,30.0,26,7.59096,6.73077,227.7288,175
2022,10,2022_10_WAS_PHI,00-0031800,QB,COMPOSED,0.875,-0.809263,-15.72023,OFFSETTING,27.875,27,7.00555,7.81481,195.2798,211
2022,11,2022_11_CAR_BAL,00-0034796,QB,COMPOSED,-4.75,0.992071,-2.05734,OFFSETTING,28.25,33,7.3254,6.33333,206.9427,209
2022,11,2022_11_CAR_BAL,00-0034855,QB,COMPOSED,-1.875,1.243399,27.56444,OFFSETTING,31.125,33,7.18279,5.93939,223.5644,196
2022,11,2022_11_CHI_ATL,00-0032268,QB,COMPOSED,3.5,0.289054,31.68689,SAME_SIGN,21.5,18,7.56683,7.27778,162.6869,131
2022,11,2022_11_CHI_ATL,00-0036945,QB,COMPOSED,1.875,-0.206417,8.93892,OFFSETTING,22.875,21,7.0793,7.28571,161.9389,153
2022,11,2022_11_CIN_PIT,00-0036442,QB,COMPOSED,-3.75,-1.317827,-80.588,SAME_SIGN,35.25,39,7.78474,9.10256,274.412,355
2022,11,2022_11_CIN_PIT,00-0038102,QB,COMPOSED,-9.66667,0.259812,-52.59146,OFFSETTING,32.3333,42,6.56934,6.30952,212.4085,265
2022,11,2022_11_CLE_BUF,00-0034857,QB,COMPOSED,11.625,0.180934,91.80802,SAME_SIGN,38.625,27,7.47723,7.2963,288.808,197
2022,11,2022_11_CLE_BUF,00-0033119,QB,COMPOSED,-10.0,-1.088966,-111.98977,SAME_SIGN,32.0,42,6.62532,7.71429,212.0102,324
2022,11,2022_11_DAL_MIN,00-0033077,QB,COMPOSED,8.625,-3.521539,-23.19176,OFFSETTING,33.625,25,7.51846,11.04,252.8082,276
2022,11,2022_11_DAL_MIN,00-0033662,QB,COMPOSED,14.875,1.026592,112.62851,SAME_SIGN,19.875,5,7.22659,6.2,143.6285,31
2022,11,2022_11_DAL_MIN,00-0029604,QB,COMPOSED,17.25,2.990114,199.10209,SAME_SIGN,40.25,23,7.55533,4.56522,304.1021,105
2022,11,2022_11_DAL_MIN,00-0033319,QB,COMPOSED,25.375,-0.445529,181.32601,OFFSETTING,32.375,7,7.26876,7.71429,235.326,54
2022,11,2022_11_DET_NYG,00-0033106,QB,COMPOSED,7.0,0.731327,68.55687,SAME_SIGN,33.0,26,7.07748,6.34615,233.5569,165
2022,11,2022_11_DET_NYG,00-0035710,QB,COMPOSED,-18.0,-0.84581,-159.23687,SAME_SIGN,27.0,45,6.73197,7.57778,181.7631,341
2022,11,2022_11_KC_LAC,00-0033873,QB,COMPOSED,7.125,-1.967241,-11.95795,OFFSETTING,41.125,34,7.70923,9.67647,317.0421,329
2022,11,2022_11_KC_LAC,00-0036355,QB,COMPOSED,14.0,-2.187034,34.43719,OFFSETTING,44.0,30,7.1463,9.33333,314.4372,280
2022,11,2022_11_LA_NO,00-0026498,QB,COMPOSED,17.625,-1.149291,114.74401,OFFSETTING,35.625,18,7.68404,8.83333,273.744,159
2022,11,2022_11_LA_NO,00-0035939,QB,COMPOSED,-8.0,-1.753882,-58.64277,SAME_SIGN,1.0,9,5.35723,7.11111,5.3572,64
2022,11,2022_11_LA_NO,00-0027973,QB,COMPOSED,8.375,-3.646926,-34.61614,OFFSETTING,33.375,25,6.75307,10.4,225.3839,260
2022,11,2022_11_LA_NO,00-0033357,QB,COMPOSED,2.625,2.939044,28.78212,SAME_SIGN,5.625,3,7.60571,4.66667,42.7821,14
2022,11,2022_11_LV_DEN,00-0029263,QB,COMPOSED,2.75,-0.419548,7.75156,OFFSETTING,33.75,31,7.54819,7.96774,254.7516,247
2022,11,2022_11_LV_DEN,00-0031280,QB,COMPOSED,-2.5,-0.720312,-45.59402,SAME_SIGN,34.5,37,7.57698,8.2973,261.406,307
