season,week,team,game_id,side,arm,actual_room_dropbacks,actual_room_attempts,actual_room_pass_yards,actual_ypa,pred_room_dropbacks,pred_room_attempts,pred_room_pass_yards,pred_ypa,crps_room_dropbacks,crps_room_attempts,crps_room_pass_yards,err_volume_dropbacks,err_volume_attempts,err_efficiency_ypa,err_final_pass_yards,offsetting
2024,15,NE,2024_15_NE_ARI,away,BASELINE,25.0,23.0,202.0,8.78261,36.8269,34.3694,246.2548,7.1689,7.73761,7.45234,24.02016,11.8269,11.3694,-1.61371,44.2548,1
2024,15,NE,2024_15_NE_ARI,away,TRACK1,25.0,23.0,202.0,8.78261,37.9813,35.4432,253.7024,7.1689,8.52451,8.18079,28.19236,12.9813,12.4432,-1.61371,51.7024,1
2024,15,NE,2024_15_NE_ARI,away,TRACK1_MEAN,25.0,23.0,202.0,8.78261,37.6969,35.1793,252.0976,7.1689,8.53076,8.18809,26.37221,12.6969,12.1793,-1.61371,50.0976,1
2024,15,NO,2024_15_WAS_NO,home,BASELINE,35.0,32.0,205.0,6.40625,33.5707,31.1893,225.5454,7.2228,1.97749,1.8012,19.27447,-1.4293,-0.8107,0.81655,20.5454,1
2024,15,NO,2024_15_WAS_NO,home,TRACK1,35.0,32.0,205.0,6.40625,33.0493,30.7053,222.0422,7.2228,2.21089,1.96395,18.59951,-1.9507,-1.2947,0.81655,17.0422,1
2024,15,NO,2024_15_WAS_NO,home,TRACK1_MEAN,35.0,32.0,205.0,6.40625,33.1418,30.7907,222.692,7.2228,2.02781,1.81943,18.81596,-1.8582,-1.2093,0.81655,17.692,1
2024,15,NYG,2024_15_BAL_NYG,home,BASELINE,40.0,37.0,191.0,5.16216,36.6521,34.1915,247.8319,7.24313,2.54603,2.30685,30.61799,-3.3479,-2.8085,2.08097,56.8319,1
2024,15,NYG,2024_15_BAL_NYG,home,TRACK1,40.0,37.0,191.0,5.16216,38.0107,35.4581,257.169,7.24313,2.3749,2.14589,34.86301,-1.9893,-1.5419,2.08097,66.169,1
2024,15,NYG,2024_15_BAL_NYG,home,TRACK1_MEAN,40.0,37.0,191.0,5.16216,38.0894,35.534,257.6322,7.24313,2.14939,1.97439,35.41879,-1.9106,-1.466,2.08097,66.6322,1
2024,15,NYJ,2024_15_NYJ_JAX,away,BASELINE,32.0,31.0,289.0,9.32258,37.8718,35.3274,253.3953,7.16474,3.4729,2.67292,28.03725,5.8718,4.3274,-2.15784,-35.6047,1
2024,15,NYJ,2024_15_NYJ_JAX,away,TRACK1,32.0,31.0,289.0,9.32258,38.1214,35.555,254.9662,7.16474,3.70825,2.91704,28.59224,6.1214,4.555,-2.15784,-34.0338,1
2024,15,NYJ,2024_15_NYJ_JAX,away,TRACK1_MEAN,32.0,31.0,289.0,9.32258,38.1635,35.5946,255.2906,7.16474,3.64962,2.81587,27.43103,6.1635,4.5946,-2.15784,-33.7094,1
2024,15,PHI,2024_15_PIT_PHI,home,BASELINE,35.0,32.0,290.0,9.0625,33.8297,31.5863,225.5121,7.13855,1.93627,1.79302,42.79663,-1.1703,-0.4137,-1.92395,-64.4879,0
2024,15,PHI,2024_15_PIT_PHI,home,TRACK1,35.0,32.0,290.0,9.0625,33.0684,30.8771,220.5672,7.13855,2.28974,2.09289,46.26975,-1.9316,-1.1229,-1.92395,-69.4328,0
2024,15,PHI,2024_15_PIT_PHI,home,TRACK1_MEAN,35.0,32.0,290.0,9.0625,33.1983,30.9964,221.4298,7.13855,2.05051,1.87485,45.2822,-1.8017,-1.0036,-1.92395,-68.5702,0
2024,15,PIT,2024_15_PIT_PHI,away,BASELINE,24.0,22.0,128.0,5.81818,35.8179,33.4187,237.3119,7.09747,7.59333,7.41959,66.97427,11.8179,11.4187,1.27929,109.3119,0
2024,15,PIT,2024_15_PIT_PHI,away,TRACK1,24.0,22.0,128.0,5.81818,36.5919,34.144,242.3917,7.09747,8.06187,7.82418,69.22698,12.5919,12.144,1.27929,114.3917,0
2024,15,PIT,2024_15_PIT_PHI,away,TRACK1_MEAN,24.0,22.0,128.0,5.81818,36.531,34.0817,241.9785,7.09747,8.24119,8.03273,70.8796,12.531,12.0817,1.27929,113.9785,0
2024,15,SEA,2024_15_GB_SEA,home,BASELINE,40.0,33.0,173.0,5.24242,38.5975,36.0736,258.1751,7.16751,1.99907,2.17194,46.62533,-1.4025,3.0736,1.92509,85.1751,0
2024,15,SEA,2024_15_GB_SEA,home,TRACK1,40.0,33.0,173.0,5.24242,38.6439,36.117,258.1762,7.16751,2.22925,2.39728,46.14556,-1.3561,3.117,1.92509,85.1762,0
2024,15,SEA,2024_15_GB_SEA,home,TRACK1_MEAN,40.0,33.0,173.0,5.24242,38.7741,36.2382,259.3997,7.16751,1.95172,2.22075,47.49364,-1.2259,3.2382,1.92509,86.3997,0
2024,15,SF,2024_15_LA_SF,home,BASELINE,34.0,31.0,142.0,4.58065,32.3746,30.1801,215.7031,7.14789,2.14361,1.98381,39.53575,-1.6254,-0.8199,2.56725,73.7031,1
2024,15,SF,2024_15_LA_SF,home,TRACK1,34.0,31.0,142.0,4.58065,31.8523,29.6884,212.3193,7.14789,2.36572,2.15435,37.21723,-2.1477,-1.3116,2.56725,70.3193,1
2024,15,SF,2024_15_LA_SF,home,TRACK1_MEAN,34.0,31.0,142.0,4.58065,31.6955,29.5473,211.0889,7.14789,2.2903,2.06279,36.73189,-2.3045,-1.4527,2.56725,69.0889,1
2024,15,TB,2024_15_TB_LAC,away,BASELINE,28.0,27.0,288.0,10.66667,38.7638,36.2563,259.523,7.16176,6.80559,5.69223,26.5312,10.7638,9.2563,-3.50491,-28.477,1
2024,15,TB,2024_15_TB_LAC,away,TRACK1,28.0,27.0,288.0,10.66667,38.9941,36.4665,261.0268,7.16176,6.65714,5.61256,27.6376,10.9941,9.4665,-3.50491,-26.9732,1
2024,15,TB,2024_15_TB_LAC,away,TRACK1_MEAN,28.0,27.0,288.0,10.66667,38.9592,36.4386,260.7437,7.16176,6.97457,5.83471,26.03056,10.9592,9.4386,-3.50491,-27.2563,1
2024,15,TEN,2024_15_CIN_TEN,home,BASELINE,38.0,37.0,298.0,8.05405,33.8668,31.6403,222.0169,7.04772,2.75206,3.30416,50.62049,-4.1332,-5.3597,-1.00634,-75.9831,0
2024,15,TEN,2024_15_CIN_TEN,home,TRACK1,38.0,37.0,298.0,8.05405,34.4233,32.1615,225.5668,7.04772,2.6473,3.12179,48.77762,-3.5767,-4.8385,-1.00634,-72.4332,0
2024,15,TEN,2024_15_CIN_TEN,home,TRACK1_MEAN,38.0,37.0,298.0,8.05405,34.5226,32.252,226.2913,7.04772,2.48526,3.00565,47.48337,-3.4774,-4.748,-1.00634,-71.7087,0
2024,15,WAS,2024_15_WAS_NO,away,BASELINE,39.0,31.0,226.0,7.29032,36.387,33.9509,246.3891,7.23297,2.217,2.17562,19.19924,-2.613,2.9509,-0.05735,20.3891,1
2024,15,WAS,2024_15_WAS_NO,away,TRACK1,39.0,31.0,226.0,7.29032,36.7674,34.298,249.1519,7.23297,2.32481,2.5172,20.79543,-2.2326,3.298,-0.05735,23.1519,1
2024,15,WAS,2024_15_WAS_NO,away,TRACK1_MEAN,39.0,31.0,226.0,7.29032,36.8253,34.3577,249.4561,7.23297,2.08351,2.32657,19.85663,-2.1747,3.3577,-0.05735,23.4561,1
2024,16,ARI,2024_16_ARI_CAR,away,BASELINE,35.0,32.0,202.0,6.3125,34.2577,32.0988,228.9255,7.14123,1.8689,1.78909,19.32756,-0.7423,0.0988,0.82873,26.9255,0
2024,16,ARI,2024_16_ARI_CAR,away,TRACK1,35.0,32.0,202.0,6.3125,33.2631,31.163,221.9127,7.14123,2.29314,2.08135,18.87426,-1.7369,-0.837,0.82873,19.9127,1
2024,16,ARI,2024_16_ARI_CAR,away,TRACK1_MEAN,35.0,32.0,202.0,6.3125,33.4303,31.3226,223.2689,7.14123,1.97711,1.82013,18.03581,-1.5697,-0.6774,0.82873,21.2689,1
2024,16,ATL,2024_16_NYG_ATL,home,BASELINE,27.0,27.0,202.0,7.48148,36.4474,33.9763,242.3108,7.15239,5.70839,4.01351,22.92672,9.4474,6.9763,-0.3291,40.3108,1
2024,16,ATL,2024_16_NYG_ATL,home,TRACK1,27.0,27.0,202.0,7.48148,35.6695,33.2513,237.2409,7.15239,5.19703,3.72511,22.61905,8.6695,6.2513,-0.3291,35.2409,1
2024,16,ATL,2024_16_NYG_ATL,home,TRACK1_MEAN,27.0,27.0,202.0,7.48148,35.626,33.2117,236.9019,7.15239,5.13977,3.59762,21.44653,8.626,6.2117,-0.3291,34.9019,1
2024,16,BAL,2024_16_PIT_BAL,home,BASELINE,24.0,23.0,207.0,9.0,33.538,31.3126,223.8928,7.12728,5.8277,4.97451,19.16902,9.538,8.3126,-1.87272,16.8928,1
2024,16,BAL,2024_16_PIT_BAL,home,TRACK1,24.0,23.0,207.0,9.0,32.5741,30.4137,217.5148,7.12728,5.01053,4.28645,19.56417,8.5741,7.4137,-1.87272,10.5148,1
2024,16,BAL,2024_16_PIT_BAL,home,TRACK1_MEAN,24.0,23.0,207.0,9.0,32.5922,30.4293,217.6407,7.12728,5.14061,4.38265,18.83646,8.5922,7.4293,-1.87272,10.6407,1
2024,16,BUF,2024_16_NE_BUF,home,BASELINE,30.0,29.0,154.0,5.31034,38.0782,35.596,252.1227,7.07347,4.74623,3.78449,55.92895,8.0782,6.596,1.76312,98.1227,0
2024,16,BUF,2024_16_NE_BUF,home,TRACK1,30.0,29.0,154.0,5.31034,35.5925,33.2689,235.7908,7.07347,3.37531,2.72904,43.51681,5.5925,4.2689,1.76312,81.7908,0
2024,16,BUF,2024_16_NE_BUF,home,TRACK1_MEAN,30.0,29.0,154.0,5.31034,35.52,33.2024,235.2069,7.07347,3.30064,2.61597,43.92205,5.52,4.2024,1.76312,81.2069,0
2024,16,CAR,2024_16_ARI_CAR,home,BASELINE,29.0,26.0,158.0,6.07692,35.4347,33.0835,237.3079,7.17911,3.71854,4.03956,42.90449,6.4347,7.0835,1.10219,79.3079,0
2024,16,CAR,2024_16_ARI_CAR,home,TRACK1,29.0,26.0,158.0,6.07692,36.363,33.9372,243.4776,7.17911,4.3525,4.68025,46.88002,7.363,7.9372,1.10219,85.4776,0
2024,16,CAR,2024_16_ARI_CAR,home,TRACK1_MEAN,29.0,26.0,158.0,6.07692,36.3065,33.8976,243.1162,7.17911,4.21452,4.57556,47.01178,7.3065,7.8976,1.10219,85.1162,0
2024,16,CHI,2024_16_DET_CHI,home,BASELINE,42.0,40.0,334.0,8.35,33.4697,31.2378,224.9862,7.19079,5.36156,5.59282,75.31859,-8.5303,-8.7622,-1.15921,-109.0138,0
2024,16,CHI,2024_16_DET_CHI,home,TRACK1,42.0,40.0,334.0,8.35,34.8088,32.4862,233.8939,7.19079,4.43544,4.62647,67.45451,-7.1912,-7.5138,-1.15921,-100.1061,0
2024,16,CHI,2024_16_DET_CHI,home,TRACK1_MEAN,42.0,40.0,334.0,8.35,34.7782,32.4598,233.7117,7.19079,4.50852,4.75582,67.9785,-7.2218,-7.5402,-1.15921,-100.2883,0
2024,16,CIN,2024_16_CLE_CIN,home,BASELINE,34.0,30.0,252.0,8.4,38.5563,35.9599,256.0673,7.133,2.88643,3.5196,18.9329,4.5563,5.9599,-1.267,4.0673,1
2024,16,CIN,2024_16_CLE_CIN,home,TRACK1,34.0,30.0,252.0,8.4,37.1135,34.6133,246.3994,7.133,2.64439,3.05142,21.53394,3.1135,4.6133,-1.267,-5.6006,1
2024,16,CIN,2024_16_CLE_CIN,home,TRACK1_MEAN,34.0,30.0,252.0,8.4,37.0486,34.5496,245.9792,7.133,2.33405,2.82859,19.60773,3.0486,4.5496,-1.267,-6.0208,1
2024,16,CLE,2024_16_CLE_CIN,away,BASELINE,39.0,34.0,157.0,4.61765,36.2038,33.7978,242.3853,7.17402,2.3091,1.75789,47.31549,-2.7962,-0.2022,2.55637,85.3853,1
2024,16,CLE,2024_16_CLE_CIN,away,TRACK1,39.0,34.0,157.0,4.61765,37.7288,35.2151,252.6244,7.17402,2.10931,1.92513,54.01808,-1.2712,1.2151,2.55637,95.6244,0
2024,16,CLE,2024_16_CLE_CIN,away,TRACK1_MEAN,39.0,34.0,157.0,4.61765,37.5982,35.0987,251.8577,7.17402,1.91551,1.73138,54.0429,-1.4018,1.0987,2.55637,94.8577,0
2024,16,DAL,2024_16_TB_DAL,home,BASELINE,36.0,35.0,292.0,8.34286,38.7013,36.0777,257.0846,7.10485,2.16672,1.78058,28.27682,2.7013,1.0777,-1.23801,-34.9154,1
2024,16,DAL,2024_16_TB_DAL,home,TRACK1,36.0,35.0,292.0,8.34286,39.1037,36.4481,260.1865,7.10485,2.52423,2.07508,28.17853,3.1037,1.4481,-1.23801,-31.8135,1
2024,16,DAL,2024_16_TB_DAL,home,TRACK1_MEAN,36.0,35.0,292.0,8.34286,39.1531,36.4981,260.107,7.10485,2.29059,1.86381,27.4737,3.1531,1.4981,-1.23801,-31.893,1
2024,16,DEN,2024_16_DEN_LAC,away,BASELINE,42.0,40.0,263.0,6.575,33.6043,31.3831,221.9303,7.07051,5.31256,5.4704,30.42209,-8.3957,-8.6169,0.49551,-41.0697,1
2024,16,DEN,2024_16_DEN_LAC,away,TRACK1,42.0,40.0,263.0,6.575,33.2586,31.0603,219.7627,7.07051,5.46642,5.59877,32.05975,-8.7414,-8.9397,0.49551,-43.2373,1
2024,16,DEN,2024_16_DEN_LAC,away,TRACK1_MEAN,42.0,40.0,263.0,6.575,33.3777,31.1736,220.431,7.07051,5.45702,5.61068,31.22681,-8.6223,-8.8264,0.49551,-42.569,1
2024,16,DET,2024_16_DET_CHI,away,BASELINE,33.0,32.0,336.0,10.5,34.8555,32.6419,235.9957,7.22918,2.01622,1.77179,66.59861,1.8555,0.6419,-3.27082,-100.0043,1
2024,16,DET,2024_16_DET_CHI,away,TRACK1,33.0,32.0,336.0,10.5,33.5681,31.4351,227.5187,7.22918,2.0567,1.93682,72.172,0.5681,-0.5649,-3.27082,-108.4813,0
2024,16,DET,2024_16_DET_CHI,away,TRACK1_MEAN,33.0,32.0,336.0,10.5,33.3408,31.221,225.7375,7.22918,1.85417,1.81451,75.08403,0.3408,-0.779,-3.27082,-110.2625,0
2024,16,GB,2024_16_NO_GB,home,BASELINE,30.0,30.0,216.0,7.2,33.6751,31.4388,224.3468,7.14153,2.45503,1.85283,17.89334,3.6751,1.4388,-0.05847,8.3468,1
2024,16,GB,2024_16_NO_GB,home,TRACK1,30.0,30.0,216.0,7.2,32.5005,30.3423,216.8892,7.14153,2.15695,1.86652,18.56279,2.5005,0.3423,-0.05847,0.8892,1
2024,16,GB,2024_16_NO_GB,home,TRACK1_MEAN,30.0,30.0,216.0,7.2,32.6648,30.4983,217.6273,7.14153,2.1448,1.72936,17.94748,2.6648,0.4983,-0.05847,1.6273,1
2024,16,HOU,2024_16_HOU_KC,away,BASELINE,41.0,39.0,244.0,6.25641,37.1736,34.7734,252.4736,7.25642,2.89626,3.00582,20.2347,-3.8264,-4.2266,1.00001,8.4736,1
2024,16,HOU,2024_16_HOU_KC,away,TRACK1,41.0,39.0,244.0,6.25641,37.8822,35.4416,257.1028,7.25642,2.70278,2.78712,20.85486,-3.1178,-3.5584,1.00001,13.1028,1
2024,16,HOU,2024_16_HOU_KC,away,TRACK1_MEAN,41.0,39.0,244.0,6.25641,37.9204,35.4704,257.4876,7.25642,2.62757,2.72662,20.32962,-3.0796,-3.5296,1.00001,13.4876,1
2024,16,IND,2024_16_TEN_IND,home,BASELINE,12.0,11.0,131.0,11.90909,34.7311,32.32,232.226,7.20276,18.1312,16.96415,59.60165,22.7311,21.32,-4.70634,101.226,1
2024,16,IND,2024_16_TEN_IND,home,TRACK1,12.0,11.0,131.0,11.90909,34.1768,31.8125,228.6278,7.20276,17.12131,16.02608,55.1725,22.1768,20.8125,-4.70634,97.6278,1
2024,16,IND,2024_16_TEN_IND,home,TRACK1_MEAN,12.0,11.0,131.0,11.90909,34.0007,31.64,227.2698,7.20276,17.38287,16.2692,55.69678,22.0007,20.64,-4.70634,96.2698,1
2024,16,JAX,2024_16_JAX_LV,away,BASELINE,40.0,39.0,247.0,6.33333,38.2655,35.6173,255.3454,7.18251,2.04019,2.4033,19.38795,-1.7345,-3.3827,0.84918,8.3454,1
2024,16,JAX,2024_16_JAX_LV,away,TRACK1,40.0,39.0,247.0,6.33333,38.3113,35.6625,255.7898,7.18251,2.28626,2.59034,21.12257,-1.6887,-3.3375,0.84918,8.7898,1
2024,16,JAX,2024_16_JAX_LV,away,TRACK1_MEAN,40.0,39.0,247.0,6.33333,38.615,35.942,257.669,7.18251,1.92757,2.23714,19.52459,-1.385,-3.058,0.84918,10.669,1
2024,16,KC,2024_16_HOU_KC,home,BASELINE,42.0,41.0,260.0,6.34146,40.4884,37.7433,277.3163,7.32583,2.02761,2.41716,21.03837,-1.5116,-3.2567,0.98437,17.3163,1
2024,16,KC,2024_16_HOU_KC,home,TRACK1,42.0,41.0,260.0,6.34146,39.8822,37.1857,273.2289,7.32583,2.36704,2.77691,21.80316,-2.1178,-3.8143,0.98437,13.2289,1
2024,16,KC,2024_16_HOU_KC,home,TRACK1_MEAN,42.0,41.0,260.0,6.34146,39.7095,37.0202,272.0567,7.32583,2.16278,2.6956,20.8737,-2.2905,-3.9798,0.98437,12.0567,1
2024,16,LA,2024_16_LA_NYJ,away,BASELINE,19.0,19.0,110.0,5.78947,35.8392,33.4856,239.9012,7.18126,12.36632,10.24923,84.41125,16.8392,14.4856,1.39179,129.9012,0
2024,16,LA,2024_16_LA_NYJ,away,TRACK1,19.0,19.0,110.0,5.78947,35.8016,33.4467,239.2708,7.18126,11.92973,9.892,82.6732,16.8016,14.4467,1.39179,129.2708,0
2024,16,LA,2024_16_LA_NYJ,away,TRACK1_MEAN,19.0,19.0,110.0,5.78947,35.7258,33.3794,239.0981,7.18126,12.25767,10.15276,83.77167,16.7258,14.3794,1.39179,129.0981,0
2024,16,LAC,2024_16_DEN_LAC,home,BASELINE,34.0,32.0,284.0,8.875,31.2046,29.087,209.6426,7.2469,2.32655,2.32899,50.91252,-2.7954,-2.913,-1.6281,-74.3574,0
2024,16,LAC,2024_16_DEN_LAC,home,TRACK1,34.0,32.0,284.0,8.875,31.396,29.2538,211.0989,7.2469,2.40117,2.36062,49.35766,-2.604,-2.7462,-1.6281,-72.9011,0
2024,16,LAC,2024_16_DEN_LAC,home,TRACK1_MEAN,34.0,32.0,284.0,8.875,31.4483,29.3148,211.2994,7.2469,2.24306,2.25453,49.5969,-2.5517,-2.6852,-1.6281,-72.7006,0
2024,16,LV,2024_16_JAX_LV,home,BASELINE,41.0,39.0,257.0,6.58974,37.24,34.8158,249.4268,7.16607,2.57329,2.72044,20.1827,-3.76,-4.1842,0.57633,-7.5732,1
2024,16,LV,2024_16_JAX_LV,home,TRACK1,41.0,39.0,257.0,6.58974,36.8561,34.455,247.1393,7.16607,2.97527,3.05515,22.75732,-4.1439,-4.545,0.57633,-9.8607,1
2024,16,LV,2024_16_JAX_LV,home,TRACK1_MEAN,41.0,39.0,257.0,6.58974,36.9488,34.5412,247.471,7.16607,2.70636,2.83405,20.51514,-4.0512,-4.4588,0.57633,-9.529,1
2024,16,MIA,2024_16_SF_MIA,home,BASELINE,34.0,34.0,215.0,6.32353,35.4853,33.116,240.0013,7.22013,1.91665,1.76257,20.29065,1.4853,-0.884,0.8966,25.0013,1
2024,16,MIA,2024_16_SF_MIA,home,TRACK1,34.0,34.0,215.0,6.32353,35.3435,32.9833,239.0182,7.22013,2.10992,2.01148,20.8109,1.3435,-1.0167,0.8966,24.0182,1
2024,16,MIA,2024_16_SF_MIA,home,TRACK1_MEAN,34.0,34.0,215.0,6.32353,35.3152,32.9559,238.8042,7.22013,1.86323,1.77181,20.03981,1.3152,-1.0441,0.8966,23.8042,1
2024,16,MIN,2024_16_MIN_SEA,away,BASELINE,38.0,35.0,246.0,7.02857,38.3172,35.8122,255.2576,7.12391,1.88077,1.83284,19.57092,0.3172,0.8122,0.09534,9.2576,0
2024,16,MIN,2024_16_MIN_SEA,away,TRACK1,38.0,35.0,246.0,7.02857,38.0317,35.5415,253.4871,7.12391,2.21404,2.03984,20.54908,0.0317,0.5415,0.09534,7.4871,0
2024,16,MIN,2024_16_MIN_SEA,away,TRACK1_MEAN,38.0,35.0,246.0,7.02857,37.8888,35.4104,252.4694,7.12391,1.84057,1.80222,19.38236,-0.1112,0.4104,0.09534,6.4694,0
2024,16,NE,2024_16_NE_BUF,away,BASELINE,38.0,36.0,261.0,7.25,36.001,33.6105,241.1082,7.15384,2.11827,2.18957,23.09071,-1.999,-2.3895,-0.09616,-19.8918,0
2024,16,NE,2024_16_NE_BUF,away,TRACK1,38.0,36.0,261.0,7.25,38.4471,35.8887,257.4847,7.15384,2.00922,1.95725,20.80935,0.4471,-0.1113,-0.09616,-3.5153,0
2024,16,NE,2024_16_NE_BUF,away,TRACK1_MEAN,38.0,36.0,261.0,7.25,38.3646,35.8152,257.0078,7.15384,1.87213,1.8279,19.97616,0.3646,-0.1848,-0.09616,-3.9922,0
2024,16,NO,2024_16_NO_GB,away,BASELINE,33.0,30.0,153.0,5.1,33.7508,31.486,224.8824,7.15577,1.88177,1.85928,37.87522,0.7508,1.486,2.05577,71.8824,0
2024,16,NO,2024_16_NO_GB,away,TRACK1,33.0,30.0,153.0,5.1,34.6813,32.3516,230.6521,7.15577,2.1686,2.18903,41.67624,1.6813,2.3516,2.05577,77.6521,0
2024,16,NO,2024_16_NO_GB,away,TRACK1_MEAN,33.0,30.0,153.0,5.1,34.763,32.4311,231.699,7.15577,2.0103,2.05183,42.16523,1.763,2.4311,2.05577,78.699,0
2024,16,NYG,2024_16_NYG_ATL,away,BASELINE,42.0,39.0,210.0,5.38462,36.2398,33.914,241.0979,7.12802,3.57497,3.18544,20.79508,-5.7602,-5.086,1.7434,31.0979,1
2024,16,NYG,2024_16_NYG_ATL,away,TRACK1,42.0,39.0,210.0,5.38462,37.2244,34.8284,247.6687,7.12802,3.08938,2.75682,23.54057,-4.7756,-4.1716,1.7434,37.6687,1
2024,16,NYG,2024_16_NYG_ATL,away,TRACK1_MEAN,42.0,39.0,210.0,5.38462,37.1366,34.7533,247.1496,7.12802,3.09086,2.7726,22.67057,-4.8634,-4.2467,1.7434,37.1496,1
2024,16,NYJ,2024_16_LA_NYJ,home,BASELINE,43.0,42.0,256.0,6.09524,38.0318,35.4783,255.5905,7.199,3.17334,3.99483,20.62608,-4.9682,-6.5217,1.10376,-0.4095,1
2024,16,NYJ,2024_16_LA_NYJ,home,TRACK1,43.0,42.0,256.0,6.09524,38.2403,35.6772,257.2917,7.199,3.07186,3.8227,21.37079,-4.7597,-6.3228,1.10376,1.2917,1
2024,16,NYJ,2024_16_LA_NYJ,home,TRACK1_MEAN,43.0,42.0,256.0,6.09524,38.1634,35.6021,256.6304,7.199,3.09156,3.89794,20.60958,-4.8366,-6.3979,1.10376,0.6304,1
2024,16,PHI,2024_16_PHI_WAS,away,BASELINE,32.0,28.0,154.0,5.5,33.4106,31.1516,224.7612,7.20618,1.95179,2.2428,38.42766,1.4106,3.1516,1.70618,70.7612,0
2024,16,PHI,2024_16_PHI_WAS,away,TRACK1,32.0,28.0,154.0,5.5,32.7937,30.5707,220.4637,7.20618,2.03332,2.1686,35.69923,0.7937,2.5707,1.70618,66.4637,0
2024,16,PHI,2024_16_PHI_WAS,away,TRACK1_MEAN,32.0,28.0,154.0,5.5,33.0136,30.7844,222.0652,7.20618,1.90151,2.14123,36.98432,1.0136,2.7844,1.70618,68.0652,0
2024,16,PIT,2024_16_PIT_BAL,away,BASELINE,35.0,32.0,217.0,6.78125,35.273,32.9831,236.7109,7.17313,1.92914,1.82848,18.51857,0.273,0.9831,0.39188,19.7109,0
2024,16,PIT,2024_16_PIT_BAL,away,TRACK1,35.0,32.0,217.0,6.78125,36.0201,33.6873,241.7471,7.17313,2.08372,2.02314,19.65918,1.0201,1.6873,0.39188,24.7471,0
2024,16,PIT,2024_16_PIT_BAL,away,TRACK1_MEAN,35.0,32.0,217.0,6.78125,36.1968,33.8474,242.9699,7.17313,1.96223,1.93444,19.6738,1.1968,1.8474,0.39188,25.9699,0
2024,16,SEA,2024_16_MIN_SEA,home,BASELINE,45.0,43.0,314.0,7.30233,38.5599,35.9866,259.3072,7.20386,4.09119,4.42016,38.61263,-6.4401,-7.0134,-0.09846,-54.6928,0
2024,16,SEA,2024_16_MIN_SEA,home,TRACK1,45.0,43.0,314.0,7.30233,39.09,36.4804,263.076,7.20386,3.85766,4.1585,37.47989,-5.91,-6.5196,-0.09846,-50.924,0
2024,16,SEA,2024_16_MIN_SEA,home,TRACK1_MEAN,45.0,43.0,314.0,7.30233,39.0706,36.4632,262.6902,7.20386,3.79851,4.1299,37.16761,-5.9294,-6.5368,-0.09846,-51.3098,0
2024,16,SF,2024_16_SF_MIA,away,BASELINE,41.0,38.0,313.0,8.23684,32.7168,30.56,218.7789,7.17079,5.23325,4.7169,65.76013,-8.2832,-7.44,-1.06605,-94.2211,0
2024,16,SF,2024_16_SF_MIA,away,TRACK1,41.0,38.0,313.0,8.23684,33.0033,30.8341,220.7522,7.17079,4.95295,4.46706,63.70599,-7.9967,-7.1659,-1.06605,-92.2478,0
2024,16,SF,2024_16_SF_MIA,away,TRACK1_MEAN,41.0,38.0,313.0,8.23684,32.853,30.69,219.769,7.17079,5.1342,4.63232,64.84316,-8.147,-7.31,-1.06605,-93.231,0
2024,16,TB,2024_16_TB_DAL,away,BASELINE,47.0,43.0,303.0,7.04651,38.3724,35.8389,255.1016,7.12579,5.47401,4.41633,35.71524,-8.6276,-7.1611,0.07928,-47.8984,1
2024,16,TB,2024_16_TB_DAL,away,TRACK1,47.0,43.0,303.0,7.04651,38.0726,35.5506,253.0866,7.12579,5.46785,4.48521,36.82804,-8.9274,-7.4494,0.07928,-49.9134,1
2024,16,TB,2024_16_TB_DAL,away,TRACK1_MEAN,47.0,43.0,303.0,7.04651,37.9751,35.4672,252.4463,7.12579,5.76325,4.67538,36.83993,-9.0249,-7.5328,0.07928,-50.5537,1
2024,16,TEN,2024_16_TEN_IND,away,BASELINE,36.0,35.0,252.0,7.2,34.7056,32.4138,235.4398,7.27967,2.04479,2.22833,21.71289,-1.2944,-2.5862,0.07967,-16.5602,1
2024,16,TEN,2024_16_TEN_IND,away,TRACK1,36.0,35.0,252.0,7.2,35.4462,33.1033,240.5033,7.27967,2.15267,2.18897,21.59425,-0.5538,-1.8967,0.07967,-11.4967,1
2024,16,TEN,2024_16_TEN_IND,away,TRACK1_MEAN,36.0,35.0,252.0,7.2,35.5278,33.1818,241.1891,7.27967,1.96835,2.05883,20.45466,-0.4722,-1.8182,0.07967,-10.8109,1
2024,16,WAS,2024_16_PHI_WAS,home,BASELINE,39.0,38.0,258.0,6.78947,36.6325,34.0951,249.472,7.31647,2.17817,2.65475,21.18221,-2.3675,-3.9049,0.527,-8.528,1
2024,16,WAS,2024_16_PHI_WAS,home,TRACK1,39.0,38.0,258.0,6.78947,37.2948,34.7254,254.1407,7.31647,2.21055,2.55156,21.95527,-1.7052,-3.2746,0.527,-3.8593,1
2024,16,WAS,2024_16_PHI_WAS,home,TRACK1_MEAN,39.0,38.0,258.0,6.78947,37.0642,34.4987,252.385,7.31647,2.06272,2.49678,20.81188,-1.9358,-3.5013,0.527,-5.615,1
2024,17,ARI,2024_17_ARI_LA,away,BASELINE,52.0,48.0,321.0,6.6875,34.255,31.9571,225.864,7.09966,13.35782,11.89453,64.12482,-17.745,-16.0429,0.41216,-95.136,1
