game_id,kickoff_utc,player,gsis_id,team,position,metric,layer,forecast_stage,seal_written_at,run_id,role_tier,model_mean,model_median,q10,q25,q50,q75,q90,actual,forecast_minus_actual,abs_error,pct_error,pit,in_50,in_80,in_90,crps,n_draws,completeness,qb3_configuration,qb3_contaminated,qb3_contamination_basis,outcome_sha256
2026_01_ATL_PIT,2026-09-13T17:00:00Z,D.Metcalf,00-0035640,PIT,WR,receiving/targets,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,PRIMARY_RECEIVER,7.453,7.0,2.0,4.0,7.0,10.0,13.0,10.0,-2.547,2.547,-25.47,0.725295,True,True,True,1.743621,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,D.Metcalf,00-0035640,PIT,WR,receiving/receptions,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,PRIMARY_RECEIVER,4.483,4.0,1.0,2.0,4.0,6.0,8.0,4.0,0.483,0.483,12.075,0.435022,True,True,True,0.693127,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,D.Metcalf,00-0035640,PIT,WR,receiving/receiving_yards,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,PRIMARY_RECEIVER,62.768,56.5,7.0,27.0,56.5,90.0,129.0,40.0,22.768,22.768,56.92,0.357788,True,True,True,13.180024,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,M.Pittman,00-0036252,PIT,WR,receiving/targets,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,SECONDARY_RECEIVER,5.823,5.5,1.0,3.0,5.5,8.0,11.0,3.0,2.823,2.823,94.1,0.227873,True,True,True,1.480887,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,M.Pittman,00-0036252,PIT,WR,receiving/receptions,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,SECONDARY_RECEIVER,3.912,3.0,0.0,2.0,3.0,6.0,8.0,3.0,0.912,0.912,30.4,0.38788,True,True,True,0.709902,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,M.Pittman,00-0036252,PIT,WR,receiving/receiving_yards,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,SECONDARY_RECEIVER,43.823,37.0,0.0,16.0,37.0,62.0,95.0,58.0,-14.177,14.177,-24.4431,0.71493,True,True,True,12.873237,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,D.London,00-0037238,ATL,WR,receiving/targets,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,PRIMARY_RECEIVER,7.192,7.0,0.0,4.0,7.0,10.0,13.0,4.0,3.192,3.192,79.8,0.212083,True,True,True,1.838756,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,D.London,00-0037238,ATL,WR,receiving/receptions,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,PRIMARY_RECEIVER,4.487,4.0,0.0,2.0,4.0,6.0,9.0,2.0,2.487,2.487,124.35,0.198372,True,True,True,1.352547,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,D.London,00-0037238,ATL,WR,receiving/receiving_yards,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,PRIMARY_RECEIVER,57.436,50.0,0.0,25.0,50.0,80.0,119.0,29.0,28.436,28.436,98.0552,0.284716,True,True,True,14.497036,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
2026_01_ATL_PIT,2026-09-13T17:00:00Z,R.Wilson,00-0039739,PIT,WR,receiving/targets,receiving,PRE_INACTIVES,2026-09-13T15:46:51Z,f67d72ab0701d211,DEPTH_RECEIVER,1.57,0.0,0.0,0.0,0.0,3.0,5.0,6.0,-4.43,4.43,-73.8333,0.92379,False,False,True,3.615434,1000,PARTIAL_PLAYER_COVERAGE,,False,derived from previous_primary_detail; the board predates the qb3_configuration field,1415dd98ba7f701af23d20b9aa63c7e2dd5bd6a924978a650f9b6b47eb55f9bd
